lag,normalized_autocorr
1.743200000000000000e+04,-5.775666032506321379e-02
1.743300000000000000e+04,-5.775997358001531273e-02
1.743400000000000000e+04,-5.776328683496741168e-02
1.743500000000000000e+04,-5.776660008991951756e-02
1.743600000000000000e+04,-5.776991334487161650e-02
1.743700000000000000e+04,-5.777322659982371544e-02
1.743800000000000000e+04,-5.777653985477581439e-02
1.743900000000000000e+04,-5.777985310972792027e-02
1.744000000000000000e+04,-5.778316636468001921e-02
1.744100000000000000e+04,-5.778647961963211815e-02
1.744200000000000000e+04,-5.778979287458425179e-02
1.744300000000000000e+04,-5.779310612953635767e-02
1.744400000000000000e+04,-5.779641938448845662e-02
1.744500000000000000e+04,-5.779973263944055556e-02
1.744600000000000000e+04,-5.780304589439265450e-02
1.744700000000000000e+04,-5.780635914934475345e-02
1.744800000000000000e+04,-5.780967240429685933e-02
1.744900000000000000e+04,-5.781298565924895827e-02
1.745000000000000000e+04,-5.781629891420105721e-02
1.745100000000000000e+04,-5.781961216915315616e-02
1.745200000000000000e+04,-5.782292542410526204e-02
1.745300000000000000e+04,-5.782623867905736098e-02
1.745400000000000000e+04,-5.782955193400945992e-02
1.745500000000000000e+04,-5.783286518896155887e-02
1.745600000000000000e+04,-5.783617844391366475e-02
1.745700000000000000e+04,-5.783949169886576369e-02
1.745800000000000000e+04,-5.784280495381791121e-02
1.745900000000000000e+04,-5.784611820877001015e-02
1.746000000000000000e+04,-5.784943146372211603e-02
1.746100000000000000e+04,-5.785274471867421497e-02
1.746200000000000000e+04,-5.785605797362631392e-02
1.746300000000000000e+04,-5.785937122857841286e-02
1.746400000000000000e+04,-5.786268448353051180e-02
1.746500000000000000e+04,-5.786599773848261768e-02
1.746600000000000000e+04,-5.786931099343471663e-02
1.746700000000000000e+04,-5.787262424838681557e-02
1.746800000000000000e+04,-5.787593750333891451e-02
1.746900000000000000e+04,-5.787925075829102040e-02
1.747000000000000000e+04,-5.788256401324311934e-02
1.747100000000000000e+04,-5.788587726819521828e-02
1.747200000000000000e+04,-5.788919052314731722e-02
1.747300000000000000e+04,-5.789250377809941617e-02
1.747400000000000000e+04,-5.789581703305157062e-02
1.747500000000000000e+04,-5.789913028800366956e-02
1.747600000000000000e+04,-5.790244354295576851e-02
1.747700000000000000e+04,-5.790575679790786745e-02
1.747800000000000000e+04,-5.790907005285997333e-02
1.747900000000000000e+04,-5.791238330781207228e-02
1.748000000000000000e+04,-5.791569656276417122e-02
1.748100000000000000e+04,-5.791900981771627016e-02
1.748200000000000000e+04,-5.792232307266837604e-02
1.748300000000000000e+04,-5.792563632762047499e-02
1.748400000000000000e+04,-5.792894958257257393e-02
1.748500000000000000e+04,-5.793226283752467287e-02
1.748600000000000000e+04,-5.793557609247677875e-02
1.748700000000000000e+04,-5.793888934742887770e-02
1.748800000000000000e+04,-5.794220260238097664e-02
1.748900000000000000e+04,-5.794551585733307558e-02
1.749000000000000000e+04,-5.794882911228521616e-02
1.749100000000000000e+04,-5.795214236723731510e-02
1.749200000000000000e+04,-5.795545562218941404e-02
1.749300000000000000e+04,-5.795876887714151299e-02
1.749400000000000000e+04,-5.796208213209361193e-02
1.749500000000000000e+04,-5.796539538704571781e-02
1.749600000000000000e+04,-5.796870864199781676e-02
1.749700000000000000e+04,-5.797202189694991570e-02
1.749800000000000000e+04,-5.797533515190201464e-02
1.749900000000000000e+04,-5.797864840685412052e-02
1.750000000000000000e+04,-5.798196166180621947e-02
1.750100000000000000e+04,-5.798527491675831841e-02
1.750200000000000000e+04,-5.798858817171041735e-02
1.750300000000000000e+04,-5.799190142666251629e-02
1.750400000000000000e+04,-5.799521468161462218e-02
1.750500000000000000e+04,-5.799852793656672112e-02
1.750600000000000000e+04,-5.800184119151885476e-02
1.750700000000000000e+04,-5.800515444647095370e-02
1.750800000000000000e+04,-5.800846770142305958e-02
1.750900000000000000e+04,-5.801178095637515852e-02
1.751000000000000000e+04,-5.801509421132725747e-02
1.751100000000000000e+04,-5.801840746627935641e-02
1.751200000000000000e+04,-5.802172072123146229e-02
1.751300000000000000e+04,-5.802503397618356124e-02
1.751400000000000000e+04,-5.802834723113566018e-02
1.751500000000000000e+04,-5.803166048608775912e-02
1.751600000000000000e+04,-5.803497374103986500e-02
1.751700000000000000e+04,-5.803828699599196395e-02
1.751800000000000000e+04,-5.804160025094406289e-02
1.751900000000000000e+04,-5.804491350589616183e-02
1.752000000000000000e+04,-5.804822676084826077e-02
1.752100000000000000e+04,-5.805154001580036666e-02
1.752200000000000000e+04,-5.805485327075251417e-02
1.752300000000000000e+04,-5.805816652570461311e-02
1.752400000000000000e+04,-5.806147978065671206e-02
1.752500000000000000e+04,-5.806479303560881794e-02
1.752600000000000000e+04,-5.806810629056091688e-02
1.752700000000000000e+04,-5.807141954551301583e-02
1.752800000000000000e+04,-5.807473280046511477e-02
1.752900000000000000e+04,-5.807804605541722065e-02
1.753000000000000000e+04,-5.808135931036931959e-02
1.753100000000000000e+04,-5.808467256532141854e-02
1.753200000000000000e+04,-5.808798582027351748e-02
1.753300000000000000e+04,-5.809129907522561642e-02
1.753400000000000000e+04,-5.809461233017772230e-02
1.753500000000000000e+04,-5.809792558512982125e-02
1.753600000000000000e+04,-5.810123884008192019e-02
1.753700000000000000e+04,-5.810455209503401913e-02
1.753800000000000000e+04,-5.810786534998617359e-02
1.753900000000000000e+04,-5.811117860493827253e-02
1.754000000000000000e+04,-5.811449185989037147e-02
1.754100000000000000e+04,-5.811780511484247042e-02
1.754200000000000000e+04,-5.812111836979457630e-02
1.754300000000000000e+04,-5.812443162474667524e-02
1.754400000000000000e+04,-5.812774487969877418e-02
1.754500000000000000e+04,-5.813105813465087313e-02
1.754600000000000000e+04,-5.813437138960297901e-02
1.754700000000000000e+04,-5.813768464455507795e-02
1.754800000000000000e+04,-5.814099789950717689e-02
1.754900000000000000e+04,-5.814431115445927584e-02
1.755000000000000000e+04,-5.814762440941137478e-02
1.755100000000000000e+04,-5.815093766436348066e-02
1.755200000000000000e+04,-5.815425091931557960e-02
1.755300000000000000e+04,-5.815756417426767855e-02
1.755400000000000000e+04,-5.816087742921981218e-02
1.755500000000000000e+04,-5.816419068417191807e-02
1.755600000000000000e+04,-5.816750393912401701e-02
1.755700000000000000e+04,-5.817081719407611595e-02
1.755800000000000000e+04,-5.817413044902821490e-02
1.755900000000000000e+04,-5.817744370398032078e-02
1.756000000000000000e+04,-5.818075695893241972e-02
1.756100000000000000e+04,-5.818407021388451866e-02
1.756200000000000000e+04,-5.818738346883661761e-02
1.756300000000000000e+04,-5.819069672378871655e-02
1.756400000000000000e+04,-5.819400997874082243e-02
1.756500000000000000e+04,-5.819732323369292137e-02
1.756600000000000000e+04,-5.820063648864502032e-02
1.756700000000000000e+04,-5.820394974359711926e-02
1.756800000000000000e+04,-5.820726299854922514e-02
1.756900000000000000e+04,-5.821057625350132408e-02
1.757000000000000000e+04,-5.821388950845345772e-02
1.757100000000000000e+04,-5.821720276340555666e-02
1.757200000000000000e+04,-5.822051601835766255e-02
1.757300000000000000e+04,-5.822382927330976149e-02
1.757400000000000000e+04,-5.822714252826186043e-02
1.757500000000000000e+04,-5.823045578321395938e-02
1.757600000000000000e+04,-5.823376903816605832e-02
1.757700000000000000e+04,-5.823708229311816420e-02
1.757800000000000000e+04,-5.824039554807026314e-02
1.757900000000000000e+04,-5.824370880302236209e-02
1.758000000000000000e+04,-5.824702205797446103e-02
1.758100000000000000e+04,-5.825033531292656691e-02
1.758200000000000000e+04,-5.825364856787866585e-02
1.758300000000000000e+04,-5.825696182283076480e-02
1.758400000000000000e+04,-5.826027507778286374e-02
1.758500000000000000e+04,-5.826358833273496962e-02
1.758600000000000000e+04,-5.826690158768711714e-02
1.758700000000000000e+04,-5.827021484263921608e-02
1.758800000000000000e+04,-5.827352809759131502e-02
1.758900000000000000e+04,-5.827684135254342090e-02
1.759000000000000000e+04,-5.828015460749551985e-02
1.759100000000000000e+04,-5.828346786244761879e-02
1.759200000000000000e+04,-5.828678111739971773e-02
1.759300000000000000e+04,-5.829009437235181668e-02
1.759400000000000000e+04,-5.829340762730392256e-02
1.759500000000000000e+04,-5.829672088225602150e-02
1.759600000000000000e+04,-5.830003413720812044e-02
1.759700000000000000e+04,-5.830334739216021939e-02
1.759800000000000000e+04,-5.830666064711232527e-02
1.759900000000000000e+04,-5.830997390206442421e-02
1.760000000000000000e+04,-5.831328715701652315e-02
1.760100000000000000e+04,-5.831660041196862210e-02
1.760200000000000000e+04,-5.831991366692077655e-02
1.760300000000000000e+04,-5.832322692187287549e-02
1.760400000000000000e+04,-5.832654017682497444e-02
1.760500000000000000e+04,-5.832985343177707338e-02
1.760600000000000000e+04,-5.833316668672917232e-02
1.760700000000000000e+04,-5.833647994168127821e-02
1.760800000000000000e+04,-5.833979319663337715e-02
1.760900000000000000e+04,-5.834310645158547609e-02
1.761000000000000000e+04,-5.834641970653757503e-02
1.761100000000000000e+04,-5.834973296148968092e-02
1.761200000000000000e+04,-5.835304621644177986e-02
1.761300000000000000e+04,-5.835635947139387880e-02
1.761400000000000000e+04,-5.835967272634597774e-02
1.761500000000000000e+04,-5.836298598129808363e-02
1.761600000000000000e+04,-5.836629923625018257e-02
1.761700000000000000e+04,-5.836961249120228151e-02
1.761800000000000000e+04,-5.837292574615441515e-02
1.761900000000000000e+04,-5.837623900110652103e-02
1.762000000000000000e+04,-5.837955225605861997e-02
1.762100000000000000e+04,-5.838286551101071892e-02
1.762200000000000000e+04,-5.838617876596281786e-02
1.762300000000000000e+04,-5.838949202091491680e-02
1.762400000000000000e+04,-5.839280527586702269e-02
1.762500000000000000e+04,-5.839611853081912163e-02
1.762600000000000000e+04,-5.839943178577122057e-02
1.762700000000000000e+04,-5.840274504072331951e-02
1.762800000000000000e+04,-5.840605829567542540e-02
1.762900000000000000e+04,-5.840937155062752434e-02
1.763000000000000000e+04,-5.841268480557962328e-02
1.763100000000000000e+04,-5.841599806053172222e-02
1.763200000000000000e+04,-5.841931131548382117e-02
1.763300000000000000e+04,-5.842262457043592705e-02
1.763400000000000000e+04,-5.842593782538806069e-02
1.763500000000000000e+04,-5.842925108034015963e-02
1.763600000000000000e+04,-5.843256433529225857e-02
1.763700000000000000e+04,-5.843587759024436445e-02
1.763800000000000000e+04,-5.843919084519646340e-02
1.763900000000000000e+04,-5.844250410014856234e-02
1.764000000000000000e+04,-5.844581735510066128e-02
1.764100000000000000e+04,-5.844913061005276717e-02
1.764200000000000000e+04,-5.845244386500486611e-02
1.764300000000000000e+04,-5.845575711995696505e-02
1.764400000000000000e+04,-5.845907037490906399e-02
1.764500000000000000e+04,-5.846238362986116988e-02
1.764600000000000000e+04,-5.846569688481326882e-02
1.764700000000000000e+04,-5.846901013976536776e-02
1.764800000000000000e+04,-5.847232339471746670e-02
1.764900000000000000e+04,-5.847563664966956565e-02
1.765000000000000000e+04,-5.847894990462172010e-02
1.765100000000000000e+04,-5.848226315957381904e-02
1.765200000000000000e+04,-5.848557641452591799e-02
1.765300000000000000e+04,-5.848888966947801693e-02
1.765400000000000000e+04,-5.849220292443012281e-02
1.765500000000000000e+04,-5.849551617938222176e-02
1.765600000000000000e+04,-5.849882943433432070e-02
1.765700000000000000e+04,-5.850214268928641964e-02
1.765800000000000000e+04,-5.850545594423852552e-02
1.765900000000000000e+04,-5.850876919919062447e-02
1.766000000000000000e+04,-5.851208245414272341e-02
1.766100000000000000e+04,-5.851539570909482235e-02
1.766200000000000000e+04,-5.851870896404692129e-02
1.766300000000000000e+04,-5.852202221899902718e-02
1.766400000000000000e+04,-5.852533547395112612e-02
1.766500000000000000e+04,-5.852864872890322506e-02
1.766600000000000000e+04,-5.853196198385537258e-02
1.766700000000000000e+04,-5.853527523880747846e-02
1.766800000000000000e+04,-5.853858849375957740e-02
1.766900000000000000e+04,-5.854190174871167635e-02
1.767000000000000000e+04,-5.854521500366377529e-02
1.767100000000000000e+04,-5.854852825861588117e-02
1.767200000000000000e+04,-5.855184151356798011e-02
1.767300000000000000e+04,-5.855515476852007906e-02
1.767400000000000000e+04,-5.855846802347217800e-02
1.767500000000000000e+04,-5.856178127842428388e-02
1.767600000000000000e+04,-5.856509453337638282e-02
1.767700000000000000e+04,-5.856840778832848177e-02
1.767800000000000000e+04,-5.857172104328058071e-02
1.767900000000000000e+04,-5.857503429823267965e-02
1.768000000000000000e+04,-5.857834755318478553e-02
1.768100000000000000e+04,-5.858166080813688448e-02
1.768200000000000000e+04,-5.858497406308901811e-02
1.768300000000000000e+04,-5.858828731804111706e-02
1.768400000000000000e+04,-5.859160057299322294e-02
1.768500000000000000e+04,-5.859491382794532188e-02
1.768600000000000000e+04,-5.859822708289742083e-02
1.768700000000000000e+04,-5.860154033784951977e-02
1.768800000000000000e+04,-5.860485359280162565e-02
1.768900000000000000e+04,-5.860816684775372459e-02
1.769000000000000000e+04,-5.861148010270582354e-02
1.769100000000000000e+04,-5.861479335765792248e-02
1.769200000000000000e+04,-5.861810661261002142e-02
1.769300000000000000e+04,-5.862141986756212730e-02
1.769400000000000000e+04,-5.862473312251422625e-02
1.769500000000000000e+04,-5.862804637746632519e-02
1.769600000000000000e+04,-5.863135963241842413e-02
1.769700000000000000e+04,-5.863467288737053001e-02
1.769800000000000000e+04,-5.863798614232266365e-02
1.769900000000000000e+04,-5.864129939727476259e-02
1.770000000000000000e+04,-5.864461265222686154e-02
1.770100000000000000e+04,-5.864792590717896742e-02
1.770200000000000000e+04,-5.865123916213106636e-02
1.770300000000000000e+04,-5.865455241708316531e-02
1.770400000000000000e+04,-5.865786567203526425e-02
1.770500000000000000e+04,-5.866117892698736319e-02
1.770600000000000000e+04,-5.866449218193946907e-02
1.770700000000000000e+04,-5.866780543689156802e-02
1.770800000000000000e+04,-5.867111869184366696e-02
1.770900000000000000e+04,-5.867443194679576590e-02
1.771000000000000000e+04,-5.867774520174787178e-02
1.771100000000000000e+04,-5.868105845669997073e-02
1.771200000000000000e+04,-5.868437171165206967e-02
1.771300000000000000e+04,-5.868768496660416861e-02
1.771400000000000000e+04,-5.869099822155632307e-02
1.771500000000000000e+04,-5.869431147650842201e-02
1.771600000000000000e+04,-5.869762473146052095e-02
1.771700000000000000e+04,-5.870093798641261990e-02
1.771800000000000000e+04,-5.870425124136472578e-02
1.771900000000000000e+04,-5.870756449631682472e-02
1.772000000000000000e+04,-5.871087775126892366e-02
1.772100000000000000e+04,-5.871419100622102261e-02
1.772200000000000000e+04,-5.871750426117312155e-02
1.772300000000000000e+04,-5.872081751612522743e-02
1.772400000000000000e+04,-5.872413077107732637e-02
1.772500000000000000e+04,-5.872744402602942532e-02
1.772600000000000000e+04,-5.873075728098152426e-02
1.772700000000000000e+04,-5.873407053593363014e-02
1.772800000000000000e+04,-5.873738379088572908e-02
1.772900000000000000e+04,-5.874069704583782803e-02
1.773000000000000000e+04,-5.874401030078997554e-02
1.773100000000000000e+04,-5.874732355574208142e-02
1.773200000000000000e+04,-5.875063681069418037e-02
1.773300000000000000e+04,-5.875395006564627931e-02
1.773400000000000000e+04,-5.875726332059837825e-02
1.773500000000000000e+04,-5.876057657555048414e-02
1.773600000000000000e+04,-5.876388983050258308e-02
1.773700000000000000e+04,-5.876720308545468202e-02
1.773800000000000000e+04,-5.877051634040678096e-02
1.773900000000000000e+04,-5.877382959535887991e-02
1.774000000000000000e+04,-5.877714285031098579e-02
1.774100000000000000e+04,-5.878045610526308473e-02
1.774200000000000000e+04,-5.878376936021518367e-02
1.774300000000000000e+04,-5.878708261516728262e-02
1.774400000000000000e+04,-5.879039587011938850e-02
1.774500000000000000e+04,-5.879370912507148744e-02
1.774600000000000000e+04,-5.879702238002362108e-02
1.774700000000000000e+04,-5.880033563497572002e-02
1.774800000000000000e+04,-5.880364888992782590e-02
1.774900000000000000e+04,-5.880696214487992485e-02
1.775000000000000000e+04,-5.881027539983202379e-02
1.775100000000000000e+04,-5.881358865478412273e-02
1.775200000000000000e+04,-5.881690190973622168e-02
1.775300000000000000e+04,-5.882021516468832756e-02
1.775400000000000000e+04,-5.882352841964042650e-02
1.775500000000000000e+04,-5.882684167459252544e-02
1.775600000000000000e+04,-5.883015492954462439e-02
1.775700000000000000e+04,-5.883346818449673027e-02
1.775800000000000000e+04,-5.883678143944882921e-02
1.775900000000000000e+04,-5.884009469440092815e-02
1.776000000000000000e+04,-5.884340794935302710e-02
1.776100000000000000e+04,-5.884672120430512604e-02
1.776200000000000000e+04,-5.885003445925726662e-02
1.776300000000000000e+04,-5.885334771420936556e-02
1.776400000000000000e+04,-5.885666096916146450e-02
1.776500000000000000e+04,-5.885997422411356345e-02
1.776600000000000000e+04,-5.886328747906566933e-02
1.776700000000000000e+04,-5.886660073401776827e-02
1.776800000000000000e+04,-5.886991398896986721e-02
1.776900000000000000e+04,-5.887322724392196616e-02
1.777000000000000000e+04,-5.887654049887407204e-02
1.777100000000000000e+04,-5.887985375382617098e-02
1.777200000000000000e+04,-5.888316700877826992e-02
1.777300000000000000e+04,-5.888648026373036887e-02
1.777400000000000000e+04,-5.888979351868247475e-02
1.777500000000000000e+04,-5.889310677363457369e-02
1.777600000000000000e+04,-5.889642002858667263e-02
1.777700000000000000e+04,-5.889973328353877158e-02
1.777800000000000000e+04,-5.890304653849092603e-02
1.777900000000000000e+04,-5.890635979344302497e-02
1.778000000000000000e+04,-5.890967304839512392e-02
1.778100000000000000e+04,-5.891298630334722286e-02
1.778200000000000000e+04,-5.891629955829932180e-02
1.778300000000000000e+04,-5.891961281325142769e-02
1.778400000000000000e+04,-5.892292606820352663e-02
1.778500000000000000e+04,-5.892623932315562557e-02
1.778600000000000000e+04,-5.892955257810772451e-02
1.778700000000000000e+04,-5.893286583305983040e-02
1.778800000000000000e+04,-5.893617908801192934e-02
1.778900000000000000e+04,-5.893949234296402828e-02
1.779000000000000000e+04,-5.894280559791612722e-02
1.779100000000000000e+04,-5.894611885286822617e-02
1.779200000000000000e+04,-5.894943210782033205e-02
1.779300000000000000e+04,-5.895274536277243099e-02
1.779400000000000000e+04,-5.895605861772457851e-02
1.779500000000000000e+04,-5.895937187267667745e-02
1.779600000000000000e+04,-5.896268512762878333e-02
1.779700000000000000e+04,-5.896599838258088228e-02
1.779800000000000000e+04,-5.896931163753298122e-02
1.779900000000000000e+04,-5.897262489248508016e-02
1.780000000000000000e+04,-5.897593814743718604e-02
1.780100000000000000e+04,-5.897925140238928499e-02
1.780200000000000000e+04,-5.898256465734138393e-02
1.780300000000000000e+04,-5.898587791229348287e-02
1.780400000000000000e+04,-5.898919116724558875e-02
1.780500000000000000e+04,-5.899250442219768770e-02
1.780600000000000000e+04,-5.899581767714978664e-02
1.780700000000000000e+04,-5.899913093210188558e-02
1.780800000000000000e+04,-5.900244418705398453e-02
1.780900000000000000e+04,-5.900575744200609041e-02
1.781000000000000000e+04,-5.900907069695822404e-02
1.781100000000000000e+04,-5.901238395191032299e-02
1.781200000000000000e+04,-5.901569720686242193e-02
1.781300000000000000e+04,-5.901901046181452781e-02
1.781400000000000000e+04,-5.902232371676662676e-02
1.781500000000000000e+04,-5.902563697171872570e-02
1.781600000000000000e+04,-5.902895022667082464e-02
1.781700000000000000e+04,-5.903226348162293052e-02
1.781800000000000000e+04,-5.903557673657502947e-02
1.781900000000000000e+04,-5.903888999152712841e-02
1.782000000000000000e+04,-5.904220324647922735e-02
1.782100000000000000e+04,-5.904551650143132630e-02
1.782200000000000000e+04,-5.904882975638343218e-02
1.782300000000000000e+04,-5.905214301133553112e-02
1.782400000000000000e+04,-5.905545626628763006e-02
1.782500000000000000e+04,-5.905876952123972901e-02
1.782600000000000000e+04,-5.906208277619186958e-02
1.782700000000000000e+04,-5.906539603114396852e-02
1.782800000000000000e+04,-5.906870928609606747e-02
1.782900000000000000e+04,-5.907202254104816641e-02
1.783000000000000000e+04,-5.907533579600027229e-02
1.783100000000000000e+04,-5.907864905095237124e-02
1.783200000000000000e+04,-5.908196230590447018e-02
1.783300000000000000e+04,-5.908527556085656912e-02
1.783400000000000000e+04,-5.908858881580866806e-02
1.783500000000000000e+04,-5.909190207076077395e-02
1.783600000000000000e+04,-5.909521532571287289e-02
1.783700000000000000e+04,-5.909852858066497183e-02
1.783800000000000000e+04,-5.910184183561707078e-02
1.783900000000000000e+04,-5.910515509056917666e-02
1.784000000000000000e+04,-5.910846834552127560e-02
1.784100000000000000e+04,-5.911178160047337454e-02
1.784200000000000000e+04,-5.911509485542552206e-02
1.784300000000000000e+04,-5.911840811037762794e-02
1.784400000000000000e+04,-5.912172136532972688e-02
1.784500000000000000e+04,-5.912503462028182583e-02
1.784600000000000000e+04,-5.912834787523392477e-02
1.784700000000000000e+04,-5.913166113018603065e-02
1.784800000000000000e+04,-5.913497438513812959e-02
1.784900000000000000e+04,-5.913828764009022854e-02
1.785000000000000000e+04,-5.914160089504232748e-02
1.785100000000000000e+04,-5.914491414999442642e-02
1.785200000000000000e+04,-5.914822740494653230e-02
1.785300000000000000e+04,-5.915154065989863125e-02
1.785400000000000000e+04,-5.915485391485073019e-02
1.785500000000000000e+04,-5.915816716980282913e-02
1.785600000000000000e+04,-5.916148042475493501e-02
1.785700000000000000e+04,-5.916479367970703396e-02
1.785800000000000000e+04,-5.916810693465918147e-02
1.785900000000000000e+04,-5.917142018961128042e-02
1.786000000000000000e+04,-5.917473344456338630e-02
1.786100000000000000e+04,-5.917804669951548524e-02
1.786200000000000000e+04,-5.918135995446758418e-02
1.786300000000000000e+04,-5.918467320941968313e-02
1.786400000000000000e+04,-5.918798646437178901e-02
1.786500000000000000e+04,-5.919129971932388795e-02
1.786600000000000000e+04,-5.919461297427598689e-02
1.786700000000000000e+04,-5.919792622922808584e-02
1.786800000000000000e+04,-5.920123948418018478e-02
1.786900000000000000e+04,-5.920455273913229066e-02
1.787000000000000000e+04,-5.920786599408438960e-02
1.787100000000000000e+04,-5.921117924903648855e-02
1.787200000000000000e+04,-5.921449250398858749e-02
1.787300000000000000e+04,-5.921780575894069337e-02
1.787400000000000000e+04,-5.922111901389282701e-02
1.787500000000000000e+04,-5.922443226884492595e-02
1.787600000000000000e+04,-5.922774552379702490e-02
1.787700000000000000e+04,-5.923105877874913078e-02
1.787800000000000000e+04,-5.923437203370122972e-02
1.787900000000000000e+04,-5.923768528865332866e-02
1.788000000000000000e+04,-5.924099854360542761e-02
1.788100000000000000e+04,-5.924431179855752655e-02
1.788200000000000000e+04,-5.924762505350963243e-02
1.788300000000000000e+04,-5.925093830846173137e-02
1.788400000000000000e+04,-5.925425156341383032e-02
1.788500000000000000e+04,-5.925756481836592926e-02
1.788600000000000000e+04,-5.926087807331803514e-02
1.788700000000000000e+04,-5.926419132827013408e-02
1.788800000000000000e+04,-5.926750458322223303e-02
1.788900000000000000e+04,-5.927081783817433197e-02
1.789000000000000000e+04,-5.927413109312647255e-02
1.789100000000000000e+04,-5.927744434807857149e-02
1.789200000000000000e+04,-5.928075760303067043e-02
1.789300000000000000e+04,-5.928407085798276938e-02
1.789400000000000000e+04,-5.928738411293486832e-02
1.789500000000000000e+04,-5.929069736788697420e-02
1.789600000000000000e+04,-5.929401062283907314e-02
1.789700000000000000e+04,-5.929732387779117209e-02
1.789800000000000000e+04,-5.930063713274327103e-02
1.789900000000000000e+04,-5.930395038769537691e-02
1.790000000000000000e+04,-5.930726364264747585e-02
1.790100000000000000e+04,-5.931057689759957480e-02
1.790200000000000000e+04,-5.931389015255167374e-02
1.790300000000000000e+04,-5.931720340750377962e-02
1.790400000000000000e+04,-5.932051666245587856e-02
1.790500000000000000e+04,-5.932382991740797751e-02
1.790600000000000000e+04,-5.932714317236012502e-02
1.790700000000000000e+04,-5.933045642731223090e-02
1.790800000000000000e+04,-5.933376968226432985e-02
1.790900000000000000e+04,-5.933708293721642879e-02
1.791000000000000000e+04,-5.934039619216852773e-02
1.791100000000000000e+04,-5.934370944712062668e-02
1.791200000000000000e+04,-5.934702270207273256e-02
1.791300000000000000e+04,-5.935033595702483150e-02
1.791400000000000000e+04,-5.935364921197693044e-02
1.791500000000000000e+04,-5.935696246692902939e-02
1.791600000000000000e+04,-5.936027572188113527e-02
1.791700000000000000e+04,-5.936358897683323421e-02
1.791800000000000000e+04,-5.936690223178533315e-02
1.791900000000000000e+04,-5.937021548673743210e-02
1.792000000000000000e+04,-5.937352874168953104e-02
1.792100000000000000e+04,-5.937684199664163692e-02
1.792200000000000000e+04,-5.938015525159378444e-02
1.792300000000000000e+04,-5.938346850654588338e-02
1.792400000000000000e+04,-5.938678176149798232e-02
1.792500000000000000e+04,-5.939009501645008821e-02
1.792600000000000000e+04,-5.939340827140218715e-02
1.792700000000000000e+04,-5.939672152635428609e-02
1.792800000000000000e+04,-5.940003478130638503e-02
1.792900000000000000e+04,-5.940334803625849092e-02
1.793000000000000000e+04,-5.940666129121058986e-02
1.793100000000000000e+04,-5.940997454616268880e-02
1.793200000000000000e+04,-5.941328780111478775e-02
1.793300000000000000e+04,-5.941660105606689363e-02
1.793400000000000000e+04,-5.941991431101899257e-02
1.793500000000000000e+04,-5.942322756597109151e-02
1.793600000000000000e+04,-5.942654082092319046e-02
1.793700000000000000e+04,-5.942985407587528940e-02
1.793800000000000000e+04,-5.943316733082742997e-02
1.793900000000000000e+04,-5.943648058577952892e-02
1.794000000000000000e+04,-5.943979384073162786e-02
1.794100000000000000e+04,-5.944310709568372680e-02
1.794200000000000000e+04,-5.944642035063583269e-02
1.794300000000000000e+04,-5.944973360558793163e-02
1.794400000000000000e+04,-5.945304686054003057e-02
1.794500000000000000e+04,-5.945636011549212951e-02
1.794600000000000000e+04,-5.945967337044423540e-02
1.794700000000000000e+04,-5.946298662539633434e-02
1.794800000000000000e+04,-5.946629988034843328e-02
1.794900000000000000e+04,-5.946961313530053223e-02
1.795000000000000000e+04,-5.947292639025263117e-02
1.795100000000000000e+04,-5.947623964520473705e-02
1.795200000000000000e+04,-5.947955290015683599e-02
1.795300000000000000e+04,-5.948286615510893494e-02
1.795400000000000000e+04,-5.948617941006106857e-02
1.795500000000000000e+04,-5.948949266501317445e-02
1.795600000000000000e+04,-5.949280591996527340e-02
1.795700000000000000e+04,-5.949611917491737234e-02
1.795800000000000000e+04,-5.949943242986947128e-02
1.795900000000000000e+04,-5.950274568482157717e-02
1.796000000000000000e+04,-5.950605893977367611e-02
1.796100000000000000e+04,-5.950937219472577505e-02
1.796200000000000000e+04,-5.951268544967787399e-02
1.796300000000000000e+04,-5.951599870462997294e-02
1.796400000000000000e+04,-5.951931195958207882e-02
1.796500000000000000e+04,-5.952262521453417776e-02
1.796600000000000000e+04,-5.952593846948627671e-02
1.796700000000000000e+04,-5.952925172443837565e-02
1.796800000000000000e+04,-5.953256497939048153e-02
1.796900000000000000e+04,-5.953587823434258047e-02
1.797000000000000000e+04,-5.953919148929472799e-02
1.797100000000000000e+04,-5.954250474424682693e-02
1.797200000000000000e+04,-5.954581799919893281e-02
1.797300000000000000e+04,-5.954913125415103176e-02
1.797400000000000000e+04,-5.955244450910313070e-02
1.797500000000000000e+04,-5.955575776405522964e-02
1.797600000000000000e+04,-5.955907101900733552e-02
1.797700000000000000e+04,-5.956238427395943447e-02
1.797800000000000000e+04,-5.956569752891153341e-02
1.797900000000000000e+04,-5.956901078386363235e-02
1.798000000000000000e+04,-5.957232403881573130e-02
1.798100000000000000e+04,-5.957563729376783718e-02
1.798200000000000000e+04,-5.957895054871993612e-02
1.798300000000000000e+04,-5.958226380367203506e-02
1.798400000000000000e+04,-5.958557705862413401e-02
1.798500000000000000e+04,-5.958889031357623989e-02
1.798600000000000000e+04,-5.959220356852838740e-02
1.798700000000000000e+04,-5.959551682348048635e-02
1.798800000000000000e+04,-5.959883007843258529e-02
1.798900000000000000e+04,-5.960214333338469117e-02
1.799000000000000000e+04,-5.960545658833679011e-02
