x_position,intensity_no_detector,intensity_with_detector,intensity_slit1,intensity_slit2
126.24000000000001,0.00031819686226247786,0.0012305639896168592,0.00036907443245568573,0.0008614895571611735
126.32000000000001,0.0003154283893601474,0.0012200869429693985,0.0003660161327231001,0.0008540708102462985
126.4,0.0003126853437513307,0.0012097034372564788,0.00036298416698893126,0.0008467192702675475
126.48,0.00030996747543321495,0.0011994125856972196,0.0003599782973688339,0.0008394342883283858
126.56,0.0003072745370747009,0.001189213510565804,0.00035699828825814405,0.00083221522230766
126.64,0.000304606283984921,0.0011791053430904143,0.00035404390630842117,0.0008250614367819931
126.72,0.0003019624740821716,0.0011690872233534222,0.00035111492040425354,0.0008179723029491686
126.8,0.00029934286786325107,0.0011591583001928087,0.0003482111016403217,0.000810947198552487
126.88000000000001,0.0002967472283731989,0.0011493177311047917,0.0003453322232987185,0.0008039855078060732
126.96000000000001,0.0002941753211754341,0.0011395646821476672,0.0003424780608265224,0.0007970866213211448
127.04,0.00029162691432227785,0.0011298983278468081,0.0003396483918136155,0.0007902499360331927
127.12,0.0002891017783258628,0.0011203178511008504,0.00033684299597075683,0.0007834748551300936
127.2,0.00028659968612942217,0.001110822443089015,0.0003340616551078917,0.0007767607879811233
127.28,0.00028412041307894953,0.0011014113031795679,0.00033130415311270365,0.0007701071500668642
127.36,0.0002816637368952272,0.001092083638839399,0.00032857027592940685,0.000763513362909992
127.44,0.0002792294376462158,0.0010828386655446992,0.0003258598115377694,0.0007569788540069298
127.52,0.0002768172977198012,0.001073675606692729,0.0003231725499323706,0.0007505030567603586
127.60000000000001,0.0002744271017968948,0.0010645936935146602,0.00032050828310208697,0.0007440854104125732
127.68,0.0002720586368248782,0.0010555921649894767,0.0003178668050098058,0.0007377253599796709
127.76,0.0002697116919913896,0.0010466702677589118,0.0003152479115723591,0.0007314223561865528
127.84,0.00026738605869844876,0.0010378272560434265,0.00031265140064068165,0.0007251758554027448
127.92,0.00026508153053691303,0.0010290623915591981,0.00031007707198018626,0.0007189853195790118
128.0,0.0002627979032612598,0.001020374943436112,0.0003075247272513547,0.0007128502161847573
128.08,0.00026053497476469207,0.0010117641881367402,0.00030499416999054025,0.0007067700181461998
128.16,0.00025829254505456433,0.0010032294093763074,0.00030248520559098517,0.0007007442037853223
128.24,0.0002560704162281143,0.0009947698980435945,0.0002999976412840386,0.000694772256759556
128.32,0.0002538683924485152,0.0009863849521228277,0.0002975312861205896,0.0006888536660022382
128.4,0.0002516862799212198,0.0009780738766164642,0.00029508595095269186,0.0006829879256637723
128.48,0.0002495238868706167,0.0009698359834689456,0.0002926614484154023,0.0006771745350535433
128.56,0.00024738102351697084,0.0009616705914913181,0.00029025759290880304,0.0006714129985825151
128.64000000000001,0.000245257502053668,0.0009535770262867993,0.0002878742005802341,0.0006657028257065652
128.72,0.00024315313662473675,0.0009455546201771982,0.0002855110893067087,0.0006600435308704894
128.8,0.00024106774330265632,0.0009376027121302177,0.0002831680786775223,0.0006544346334526954
128.88,0.00023900114006645542,0.0009297206476876485,0.0002808449899770562,0.0006488756577105923
128.96,0.00023695314678004814,0.0009219077788943713,0.00027854164616775774,0.0006433661327266136
129.04,0.00023492358517092807,0.0009141634642282539,0.00027625787187331727,0.0006379055923549366
129.12,0.00023291227880901133,0.0009064870685308233,0.000273993493362014,0.0006324935751688093
129.2,0.0002309190530858311,0.0008988779629388135,0.0002717483385302556,0.0006271296244085579
129.28,0.0002289437351939712,0.0008913355248164741,0.00026952223688628317,0.0006218132879301909
129.36,0.00022698615410676049,0.0008838591376887164,0.00026731501953406296,0.0006165441181546535
129.44,0.00022504614055817926,0.0008764481911750248,0.0002651265191573451,0.0006113216720176796
129.52,0.0002231235270230854,0.0008691020809241445,0.00026295657000389376,0.0006061455109202508
129.6,0.00022121814769762415,0.0008618202085495652,0.0002608050078698951,0.0006010152006796701
129.68,0.00021932983847992139,0.0008546019815657197,0.0002586716700845211,0.0005959303114811986
129.76,0.00021745843695100846,0.0008474468133249776,0.0002565563954946717,0.0005908904178303059
129.84,0.00021560378235595766,0.0008403541229553328,0.0002544590244498696,0.0005858950985054632
129.92000000000002,0.0002137657155852689,0.0008333233352988568,0.0002523793987873258,0.000580943936511531
130.0,0.00021194407915652768,0.0008263538808508502,0.0002503173618171609,0.0005760365190336893
130.08,0.00021013871719619966,0.0008194451956997021,0.00024827275830778203,0.0005711724373919201
130.16,0.00020834947542171828,0.0008125967214674733,0.00024624543447142577,0.0005663512869960476
130.24,0.0002065762011237794,0.0008058079052511386,0.0002442352379498425,0.000561572667301296
130.32,0.0002048187431488513,0.000799078199564548,0.00024224201780014665,0.0005568361817644013
130.4,0.00020307695188187815,0.0007924070622810249,0.00024026562448080645,0.0005521414378002184
130.48,0.00020135067922921827,0.0007857939565766678,0.00023830590983779304,0.0005474880467388748
130.56,0.00019963977860179766,0.0007792383508742695,0.0002363627270908664,0.0005428756237834031
130.64000000000001,0.0001979441048984347,0.0007727397187879234,0.0002344359308200188,0.0005383037879679046
130.72,0.0001962635144894212,0.0007662975390682442,0.00023252537695205394,0.0005337721621161903
130.8,0.00019459786520024453,0.0007599112955482218,0.00023063092274730858,0.0005292803728009132
130.88,0.00019294701629554305,0.0007535804770897209,0.00022875242678652274,0.0005248280503031982
130.96,0.00019131082846325325,0.0007473045775305664,0.0002268897489578387,0.0005204148285727278
131.04,0.00018968916379896196,0.0007410830956322677,0.00022504275044394722,0.0005160403451883206
131.12,0.00018808188579039754,0.0007349155350283116,0.00022321129370936056,0.0005117042413189511
131.2,0.00018648885930215936,0.0007288014041730833,0.00022139524248783007,0.0005074061616852533
131.28,0.0001849099505606189,0.0007227402162913357,0.00021959446176988534,0.0005031457545214503
131.36,0.00018334502713900539,0.0007167314893282722,0.0002178088177905161,0.0004989226715377561
131.44,0.00018179395794263982,0.0007107747459001771,0.00021603817801697567,0.0004947365678832015
131.52,0.00018025661319439885,0.0007048695132456092,0.00021428241113671492,0.0004905871021088943
131.6,0.00017873286442030733,0.0006990153231771737,0.00021254138704544708,0.0004864739361317266
131.68,0.00017722258443533367,0.0006932117120338126,0.00021081497683533084,0.00048239673519848175
131.76,0.00017572564732935017,0.0006874582206336708,0.00020910305278328586,0.000478355167850385
131.84,0.0001742419284532399,0.0006817543942274629,0.00020740548833942188,0.000474348905888041
131.92000000000002,0.0001727713044051853,0.0006760997824524038,0.00020572215811559807,0.0004703776243368057
132.0,0.00017131365301715297,0.0006704939392866377,0.00020405293787409602,0.00046644100141254174
132.08,0.00016986885334146736,0.0006649364230041857,0.00020239770451641148,0.0004625387184877742
132.16,0.00016843678563760125,0.0006594267961304209,0.00020075633607216908,0.0004586704600582518
132.24,0.00016701733135911074,0.0006539646253980182,0.00019912871168814328,0.000454835913709875
132.32,0.0001656103731407249,0.0006485494817034325,0.00019751471161740515,0.00045103477008602734
132.4,0.00016421579478557153,0.0006431809400638344,0.00019591421720857057,0.00044726672285526386
132.48,0.0001628334812525723,0.0006378585795745658,0.0001943271108951719,0.0004435314686793939
132.56,0.00016146331864399388,0.00063258198336704,0.00019275327618512993,0.00043982870718191016
132.64000000000001,0.00016010519419311562,0.0006273507385671428,0.00019119259765034327,0.0004361581409167995
132.72,0.00015875899625208782,0.0006221644362540828,0.00018964496091638215,0.00043251947533770065
132.8,0.0001574246142798858,0.0006170226714197055,0.00018811025265228718,0.00042891241876741835
132.88,0.00015610193883043135,0.0006119250429282759,0.00018658836056048098,0.00042533668236779487
132.96,0.0001547908615408554,0.0006068711534766872,0.00018507917336677498,0.00042179198010991226
133.04,0.00015349127511990555,0.0006018606095551426,0.00018358258081048928,0.00041827802874465337
133.12,0.00015220307333645012,0.0005968930214082467,0.00018209847363466624,0.0004147945477735805
133.2,0.0001509261510081582,0.0005919680029965575,0.00018062674357639208,0.00041134125942016543
133.28,0.00014966040399030055,0.0005870851719585409,0.00017916728335721217,0.00040791788860132874
133.36,0.0001484057291646849,0.0005822441495729734,0.0001777199866736516,0.0004045241628993217
133.44,0.0001471620244286927,0.0005774445607217445,0.0001762847481878293,0.00040115981253391515
133.52,0.00014592918868448865,0.000572686033853072,0.00017486146351816778,0.0003978245703349042
133.6,0.0001447071218283165,0.0005679682009451438,0.00017345002923020432,0.0003945181717149395
133.68,0.000143495724739945,0.0005632906974701353,0.00017205034282748958,0.0003912403546426457
133.76,0.00014229489927223023,0.0005586531623586509,0.0001706623027425863,0.0003879908596160647
133.84,0.00014110454824078474,0.0005540552379645346,0.00016928580832815314,0.00038476942963638146
133.92000000000002,0.0001399245754137752,0.00054949657003009,0.00016792075984812843,0.0003815758101819615
134.0,0.00013875488550186784,0.0005449768076516714,0.0001665670584689981,0.0003784097491826733
134.08,0.0001375953841482298,0.000540495603245651,0.00016522460625115263,0.0003752709969944984
134.16,0.00013644597791869173,0.0005360526125147769,0.00016389330614033942,0.0003721593063744375
134.24,0.00013530657429201498,0.0005316474944148792,0.00016257306195919342,0.00036907443245568573
134.32,0.00013417708165026972,0.0005272799111219628,0.00016126377839886214,0.00036601613272310067
134.4,0.00013305740926931002,0.0005229495279996406,0.0001599653610107094,0.00036298416698893126
134.48,0.00013194746730937258,0.0005186560135669451,0.0001586777161981109,0.0003599782973688342
134.56,0.00013084716680578974,0.0005143990394664695,0.00015740075120832545,0.00035699828825814405
134.64000000000001,0.00012975641965978324,0.0005101782804328772,0.00015613437412445675,0.0003540439063084205
134.72,0.00012867513862940187,0.0005059934142617449,0.00015487849385749136,0.00035111492040425354
134.8,0.00012760323732052034,0.0005018441217787404,0.00015363302013841917,0.00034821110164032123
134.88,0.00012654063017796747,0.0004977300868091556,0.0001523978635104363,0.0003453322232987193
134.96,0.00012548723247675093,0.0004936509961477448,0.0001511729353212224,0.0003424780608265224
135.04,0.00012444296031339223,0.0004896065395289181,0.00014995814771530234,0.0003396483918136158
135.12,0.0001234077305973269,0.00048559640959723523,0.0001487534136264784,0.00033684299597075683
135.2,0.00012238146104243385,0.00048162030187823843,0.00014755864677034634,0.00033406165510789206
135.28,0.00012136407015865521,0.00047767791474958427,0.0001463737616368806,0.00033130415311270365
135.36,0.00012035547724371144,0.0004737689494125058,0.00014519867348309937,0.0003285702759294064
135.44,0.00011935560237488901,0.00046989310986357086,0.00014403329832580146,0.0003258598115377694
135.52,0.00011836436640095756,0.0004660501028667456,0.00014287755293437542,0.0003231725499323702
135.6,0.00011738169093414562,0.00046223963792577284,0.00014173135482368544,0.0003205082831020874
135.68,0.00011640749834222896,0.00045846142725682883,0.00014059462224702305,0.0003178668050098058
135.76,0.00011544171174070254,0.00045471518576149545,0.00013946727418913597,0.0003152479115723595
135.84,0.00011448425498502871,0.00045100063100000313,0.00013834923035932145,0.00031265140064068165
135.92000000000002,0.00011353505266298103,0.0004473174831647796,0.00013724041118459368,0.0003100770719801859
136.0,0.0001125940300870971,0.0004436654650542721,0.0001361407378029174,0.0003075247272513547
136.08,0.00011166111328716745,0.0004400443020470484,0.00013505013205650815,0.00030499416999054025
136.16,0.00011073622900284691,0.0004364537220761901,0.0001339685164852049,0.00030248520559098517
136.24,0.00010981930467634028,0.0004328934556039407,0.0001328958143199021,0.0002999976412840386
136.32,0.0001089102684451693,0.00042936323559664407,0.0001318319494760545,0.0002975312861205896
136.4,0.00010800904913500989,0.00042586279749993273,0.00013077684654724087,0.00029508595095269186
136.48,0.00010711557625262032,0.00042239187921419964,0.00012973043079879737,0.0002926614484154023
136.56,0.00010622977997885363,0.00041895022107031247,0.00012869262816150943,0.00029025759290880304
136.64000000000001,0.00010535159116172775,0.0004155375658056057,0.00012766336522537165,0.0002878742005802341
136.72,0.00010448094130960248,0.00041215365854011595,0.00012664256923340723,0.0002855110893067087
136.8,0.0001036177625844001,0.00040879824675306946,0.00012563016807554713,0.0002831680786775223
136.88,0.00010276198779491845,0.0004054710802596321,0.00012462609028257587,0.0002808449899770562
136.96,0.00010191355039022802,0.00040217191118788946,0.00012363026502013172,0.00027854164616775774
137.04,0.00010107238445311806,0.0003989004939560882,0.00012264262208277094,0.00027625787187331727
137.12,0.00010023842469363269,0.00039565658525010113,0.00012166309188808714,0.000273993493362014
137.20000000000002,9.941160644267456e-05,0.0003924399440011485,0.00012069160547089354,0.0002717483385302549
137.28,9.859186564567727e-05,0.0003892503313637427,0.00011972809447745956,0.00026952223688628317
137.36,9.777913885634842e-05,0.0003860875106938673,0.00011877249115980432,0.00026731501953406296
137.44,9.697336323048339e-05,0.00038295124752739596,0.00011782472837005083,0.0002651265191573451
137.52,9.617447651984426e-05,0.0003798413095587245,0.00011688473955483069,0.00026295657000389376
137.6,9.538241706610988e-05,0.0003767574666196441,0.000115952458749749,0.0002608050078698951
137.68,9.459712379488805e-05,0.0003736994906584208,0.00011502782057389972,0.0002586716700845211
137.76,9.381853620979823e-05,0.00037066715571911147,0.00011411076022443977,0.0002565563954946717
137.84,9.3046594386615e-05,0.00036766023792108123,0.00011320121347121163,0.0002544590244498696
137.92000000000002,9.228123896747864e-05,0.0003646785154387501,0.00011229911665142432,0.0002523793987873258
138.0,9.152241115516797e-05,0.00036172176848154393,0.00011140440666438304,0.0002503173618171609
138.08,9.077005270743447e-05,0.0003587897792740533,0.00011051702096627128,0.00024827275830778203
138.16,9.002410593140241e-05,0.00035588233203641265,0.00010963689756498691,0.00024624543447142577
138.24,8.928451367802456e-05,0.00035299921296486737,0.00010876397501502488,0.0002442352379498425
138.32,8.855121933660389e-05,0.00035014021021256196,0.00010789819241241534,0.00024224201780014665
138.4,8.782416682937047e-05,0.00034730511387051226,0.0001070394893897058,0.00024026562448080645
138.48,8.710330060612088e-05,0.0003444937159487913,0.00010618780611099826,0.00023830590983779304
138.56,8.638856563891231e-05,0.00034170581035789676,0.00010534308326703035,0.0002363627270908664
138.64000000000001,8.567990741681866e-05,0.0003389411928903268,0.00010450526207030802,0.0002344359308200188
138.72,8.497727194074035e-05,0.0003361996612023382,0.00010367428425028425,0.00023252537695205394
138.8,8.428060571826983e-05,0.000333481014795893,0.0001028500920485844,0.00023063092274730858
138.88,8.358985575861683e-05,0.0003307850550008039,0.00010203262821428115,0.00022875242678652274
138.96,8.290496956758365e-05,0.0003281115849570505,0.00010122183599921176,0.0002268897489578387
139.04,8.222589514259855e-05,0.00032546040959729235,0.0001004176591533451,0.00022504275044394722
139.12,8.155258096779965e-05,0.0003228313356295506,9.962004192019007e-05,0.00022321129370936056
139.20000000000002,8.0884976009175e-05,0.0003202241715200816,9.882892903225221e-05,0.00022139524248782937
139.28,8.022302970975281e-05,0.00031763872747641805,9.804426570653272e-05,0.00021959446176988534
139.36,7.956669198484347e-05,0.0003150748154305867,9.726599764007058e-05,0.0002178088177905161
139.44,7.89159132173348e-05,0.0003125322490225074,9.649407100553171e-05,0.00021603817801697567
139.52,7.827064425303511e-05,0.00031001084358355083,9.572843244683592e-05,0.00021428241113671492
139.6,7.763083639606894e-05,0.00030751041612027885,9.496902907483178e-05,0.00021254138704544708
139.68,7.699644140431939e-05,0.00030503078529833935,9.421580846300854e-05,0.00021081497683533084
139.76,7.636741148492257e-05,0.0003025717714265401,9.346871864325425e-05,0.00020910305278328586
139.84,7.574369928980654e-05,0.00030013319644107246,9.272770810165055e-05,0.00020740548833942188
139.92000000000002,7.512525791128164e-05,0.0002977148838899109,9.199272577431282e-05,0.00020572215811559807
140.0,7.451204087767557e-05,0.00029531665891736344,9.126372104326742e-05,0.00020405293787409602
140.08,7.390400214901511e-05,0.00029293834824878053,9.054064373236903e-05,0.00020239770451641148
140.16,7.33010961127559e-05,0.00029057978017542953,8.982344410326044e-05,0.00020075633607216908
140.24,7.270327757955458e-05,0.0002882407845395106,8.911207285136734e-05,0.00019912871168814328
140.32,7.211050177908974e-05,0.00028592119271934066,8.84064811019355e-05,0.00019751471161740515
140.4,7.1522724355923e-05,0.00028362083761467375,8.770662040610318e-05,0.00019591421720857057
140.48,7.093990136540874e-05,0.00028133955363218634,8.701244273701442e-05,0.0001943271108951719
140.56,7.03619892696427e-05,0.0002790771766710967,8.632390048596678e-05,0.00019275327618512993
140.64000000000001,6.978894493345713e-05,0.0002768335441089425,8.564094645859925e-05,0.00019119259765034327
140.72,6.922072562045672e-05,0.00027460849478749697,8.49635338711148e-05,0.00018964496091638215
140.8,6.865728898909566e-05,0.00027240186899882653,8.429161634653937e-05,0.00018811025265228718
140.88,6.809859308879906e-05,0.0002702135084715,8.362514791101899e-05,0.00018658836056048098
140.96,6.754459635612165e-05,0.000268043256356924,8.2964082990149e-05,0.00018507917336677498
141.04,6.699525761095064e-05,0.00026589095721583206,8.230837640534275e-05,0.00018358258081048928
141.12,6.645053605274565e-05,0.00026375645700489733,8.165798337023109e-05,0.00018209847363466624
141.20000000000002,6.591039125682023e-05,0.000261639603063491,8.101285948709958e-05,0.00018062674357639143
141.28,6.537478317066206e-05,0.0002595402441005706,8.037296074335844e-05,0.00017916728335721217
141.36,6.484367211029024e-05,0.0002574582301816974,7.973824350804577e-05,0.0001777199866736516
141.44,6.43170187566544e-05,0.00025539341271619577,7.910866452836647e-05,0.0001762847481878293
141.52,6.379478415206738e-05,0.00025334564444442895,7.848418092626117e-05,0.00017486146351816778
141.6,6.32769296966792e-05,0.00025131477942521603,7.786475019501173e-05,0.00017345002923020432
141.68,6.276341714498482e-05,0.0002493006730233648,7.725033019587522e-05,0.00017205034282748958
141.76,6.225420860237125e-05,0.00024730318189734006,7.664087915475377e-05,0.0001706623027425863
141.84,6.174926652169766e-05,0.0002453221639870465,7.603635565889336e-05,0.00016928580832815314
141.92000000000002,6.124855369991477e-05,0.00024335747850174458,7.543671865361615e-05,0.00016792075984812843
142.0,6.075203327471709e-05,0.00024140898590808082,7.484192743908272e-05,0.0001665670584689981
142.08,6.02596687212299e-05,0.00023947654791823788,7.425194166708523e-05,0.00016522460625115263
142.16,5.977142384873339e-05,0.00023756002747821208,7.366672133787265e-05,0.00016389330614033942
142.24,5.928726279741755e-05,0.00023565928875619708,7.308622679700366e-05,0.00016257306195919342
142.32,5.880715003517379e-05,0.00023377419713109464,7.25104187322325e-05,0.00016126377839886214
142.4,5.8331050354417265e-05,0.0002319046191811307,7.19392581704213e-05,0.0001599653610107094
142.48,5.785892886894502e-05,0.00023005042267259601,7.13727064744851e-05,0.0001586777161981109
142.56,5.7390751010823914e-05,0.00022821147654868748,7.081072534036201e-05,0.00015740075120832545
142.64000000000001,5.6926482527313316e-05,0.00022638765091847308,7.025327679401634e-05,0.00015613437412445675
142.72,5.646608947781792e-05,0.0002245788170459585,6.970032318846713e-05,0.00015487849385749136
142.8,5.600953823087275e-05,0.00022278484733926452,6.915182720084535e-05,0.00015363302013841917
142.88,5.5556795461160016e-05,0.0002210056153399169,6.86077518294806e-05,0.0001523978635104363
142.96,5.510782814655501e-05,0.00021924099571223575,6.806806039101334e-05,0.0001511729353212224
143.04,5.466260356520512e-05,0.00021749086423283848,6.753271651753613e-05,0.00014995814771530234
143.12,5.42210892926359e-05,0.00021575509778023864,6.700168415376023e-05,0.0001487534136264784
143.20000000000002,5.3783253198890155e-05,0.00021403357432455702,6.647492755421096e-05,0.00014755864677034605
143.28,5.334906344569406e-05,0.00021232617291732874,6.595241128044816e-05,0.0001463737616368806
143.36,5.291848848365325e-05,0.00021063277368141194,6.543410019831258e-05,0.00014519867348309937
143.44,5.2491497049478544e-05,0.0002089532578010018,6.491995947520033e-05,0.00014403329832580146
143.52,5.206805816323846e-05,0.00020728750751173572,6.440995457736029e-05,0.00014287755293437542
143.6,5.164814112564217e-05,0.00020563540609090495,6.390405126721953e-05,0.00014173135482368544
143.68,5.1231715515347775e-05,0.00020399683784775465,6.34022156007316e-05,0.00014059462224702305
143.76,5.081875118630074e-05,0.00020237168811388832,6.290441392475235e-05,0.00013946727418913597
143.84,5.040921826509738e-05,0.00020075984323375898,6.241061287443751e-05,0.00013834923035932145
143.92000000000002,5.000308714837689e-05,0.0001991611905552613,6.192077937066763e-05,0.00013724041118459368
144.0,4.96003285002395e-05,0.0001975756184204127,6.143488061749529e-05,0.0001361407378029174
144.08,4.9200913249690053e-05,0.00019600301615612468,6.095288409961654e-05,0.00013505013205650815
144.16,4.8804812588109934e-05,0.00019444327406507235,6.047475757986744e-05,0.0001339685164852049
144.24,4.8411997966752166e-05,0.00019289628341664385,6.0000469096741745e-05,0.0001328958143199021
144.32,4.8022441094264435e-05,0.00019136193643798908,5.952998696193459e-05,0.0001318319494760545
144.4,4.763611393423523e-05,0.00018984012630514737,5.906327975790649e-05,0.00013077684654724087
144.48,4.7252988702766794e-05,0.00018833074713427015,5.8600316335472765e-05,0.00012973043079879737
144.56,4.6873037866070966e-05,0.0001868336939729224,5.8141065811412985e-05,0.00012869262816150943
144.64000000000001,4.649623413809121e-05,0.00018534886279147677,5.7685497566105126e-05,0.00012766336522537165
144.72,4.612255047814785e-05,0.00018387615047458757,5.723358124118035e-05,0.00012664256923340723
144.8,4.575196008860639e-05,0.00018241545481274664,5.678528673719951e-05,0.00012563016807554713
144.88,4.538443641257162e-05,0.00018096667449392907,5.634058421135319e-05,0.00012462609028257587
144.96,4.501995313160298e-05,0.00017952970909531246,5.589944407518074e-05,0.00012363026502013172
145.04,4.46584841634543e-05,0.000178104459075084,5.546183699231307e-05,0.00012264262208277094
145.12,4.430000365983548e-05,0.0001766908257643212,5.5027733876234054e-05,0.00012166309188808714
145.20000000000002,4.39444860041979e-05,0.00017528871135895862,5.459710588806506e-05,0.00012069160547089354
145.28,4.359190580954138e-05,0.00017389801891182818,5.416992443436863e-05,0.00011972809447745956
145.36,4.324223791624283e-05,0.0001725186523247769,5.3746161164972586e-05,0.00011877249115980432
145.44,4.289545738990849e-05,0.00017115051634086672,5.332578797081591e-05,0.00011782472837005083
145.52,4.2551539519245726e-05,0.00016979351653664308,5.290877698181239e-05,0.00011688473955483069
145.6,4.221045981395801e-05,0.00016844755931448544,5.2495100564736454e-05,0.000115952458749749
145.68,4.187219400265952e-05,0.00016711255189502626,5.208473132112654e-05,0.00011502782057389972
145.76,4.153671803081241e-05,0.00016578840230964962,5.1677642085209844e-05,0.00011411076022443977
145.84,4.120400805868274e-05,0.0001644750193930559,5.127380592184427e-05,0.00011320121347121163
145.92000000000002,4.0874040459319084e-05,0.000163172312775906,5.0873196124481685e-05,0.00011229911665142432
146.0,4.05467918165498e-05,0.00016188019287753148,5.0475786213148445e-05,0.00011140440666438304
146.08,4.0222238923000805e-05,0.0001605985708987159,5.0081549932444645e-05,0.00011051702096627128
146.16,3.990035877813377e-05,0.00015932735881455043,4.9690461249563514e-05,0.00010963689756498691
146.24,3.958112858630276e-05,0.00015806646936735176,4.930249435232688e-05,0.00010876397501502488
146.32,3.926452575483197e-05,0.00015681581605965622,4.8917623647240884e-05,0.00010789819241241534
146.4,3.8950527892110665e-05,0.00015557531314727347,4.853582375756766e-05,0.0001070394893897058
146.48,3.8639112805709e-05,0.0001543448756324154,4.815706952141713e-05,0.00010618780611099826
146.56,3.833025850051127e-05,0.0001531244192568843,4.778133598985392e-05,0.00010534308326703035
146.64000000000001,3.802394317686857e-05,0.00015191386049533207,4.740859842502405e-05,0.00010450526207030802
146.72,3.7720145228769526e-05,0.00015071311654858157,4.703883229829731e-05,0.00010367428425028425
146.8,3.7418843242028964e-05,0.00014952210533701162,4.6672013288427226e-05,0.0001028500920485844
146.88,3.712001599249552e-05,0.0001483407454940097,4.630811727972857e-05,0.00010203262821428115
146.96,3.6823642444275685e-05,0.00014716895635948215,4.5947120360270394e-05,0.00010122183599921176
147.04,3.652970174797697e-05,0.00014600665797343256,4.558899882008745e-05,0.0001004176591533451
147.12,3.62381732389672e-05,0.000144853771069596,4.523372914940591e-05,9.962004192019007e-05
147.20000000000002,3.594903643565202e-05,0.00014371021706913978,4.4881288036887574e-05,9.882892903225221e-05
147.28,3.566227103776894e-05,0.00014257591807442156,4.453165236788884e-05,9.804426570653272e-05
147.36,3.537785692469809e-05,0.00014145079686280615,4.4184799222735575e-05,9.726599764007058e-05
147.44,3.509577415379077e-05,0.00014033477688054686,4.3840705875015144e-05,9.649407100553171e-05
147.52,3.48160029587128e-05,0.00013922778223671828,4.349934978988236e-05,9.572843244683592e-05
147.6,3.4538523747806206e-05,0.00013812973769721448,4.31607086223827e-05,9.496902907483178e-05
147.68,3.4263317102465116e-05,0.00013704056867879774,4.2824760215789207e-05,9.421580846300854e-05
147.76,3.399036377552952e-05,0.00013596020124321054,4.24914825999563e-05,9.346871864325425e-05
147.84,3.371964468969302e-05,0.0001348885620913376,4.2160853989687054e-05,9.272770810165055e-05
147.92000000000002,3.345114093592809e-05,0.00013382557855742973,4.1832852783116904e-05,9.199272577431282e-05
148.0,3.3184833771925646e-05,0.0001327711786033785,4.1507457560111085e-05,9.126372104326742e-05
148.08,3.292070462054985e-05,0.00013172529081304575,4.1184647080676724e-05,9.054064373236903e-05
148.16,3.2658735068309353e-05,0.0001306878443866512,4.086440028339075e-05,8.982344410326044e-05
148.24,3.2398906863842007e-05,0.00012965876913520737,4.054669628384003e-05,8.911207285136734e-05
148.32,3.2141201916415746e-05,0.0001286379954750136,4.023151437307809e-05,8.84064811019355e-05
148.4,3.1885602294443076e-05,0.00012762545442219686,3.9918834016093695e-05,8.770662040610318e-05
148.48,3.1632090224011196e-05,0.0001266210775873099,3.960863485029545e-05,8.701244273701442e-05
148.56,3.138064808742543e-05,0.00012562479716997496,3.930089668400819e-05,8.632390048596678e-05
148.64000000000001,3.1131258421768004e-05,0.00012463654595358433,3.8995599494985075e-05,8.564094645859925e-05
148.72,3.08839039174701e-05,0.0001236562573000466,3.869272342893178e-05,8.49635338711148e-05
148.8,3.063856741689802e-05,0.0001226838651445837,3.839224879804433e-05,8.429161634653937e-05
148.88,3.0395231912953745e-05,0.00012171930399058024,3.8094156079561254e-05,8.362514791101899e-05
148.96,3.015388054768797e-05,0.0001207625089044764,3.77984259143274e-05,8.2964082990149e-05
149.04,2.9914496610928312e-05,0.00011981341551071497,3.750503910537222e-05,8.230837640534275e-05
149.12,2.967706353891919e-05,0.00011887195998673078,3.7213976616499684e-05,8.165798337023109e-05
149.20000000000002,2.9441564912976225e-05,0.00011793807905799176,3.692521957089218e-05,8.101285948709958e-05
149.28,2.920798445815315e-05,0.0001170117099930849,3.6638749249726454e-05,8.037296074335844e-05
149.36,2.897630604192157e-05,0.00011609279059884733,3.635454709080157e-05,7.973824350804577e-05
149.44,2.8746513672864195e-05,0.0001151812592155474,3.607259468718093e-05,7.910866452836647e-05
149.52,2.851859149937985e-05,0.00011427705471210588,3.5792873785844704e-05,7.848418092626117e-05
149.6,2.8292523808402214e-05,0.0001133801164813678,3.551536628635607e-05,7.786475019501173e-05
149.68,2.8068295024129634e-05,0.00011249038443541334,3.524005423953812e-05,7.725033019587522e-05
149.76,2.7845889706768557e-05,0.00011160779900091798,3.4966919846164214e-05,7.664087915475377e-05
149.84,2.7625292551288185e-05,0.00011073230111455202,3.469594545565866e-05,7.603635565889336e-05
149.92000000000002,2.7406488386187782e-05,0.00010986383221842665,3.44271135648105e-05,7.543671865361615e-05
150.0,2.718946217227556e-05,0.00010900233425558076,3.416040681649803e-05,7.484192743908272e-05
150.08,2.6974199001459313e-05,0.00010814774966551023,3.3895807998425003e-05,7.425194166708523e-05
150.16,2.6760684095549425e-05,0.00010730002137974138,3.363330004186873e-05,7.366672133787265e-05
150.24,2.6548902805072275e-05,0.00010645909281744227,3.337286602043861e-05,7.308622679700366e-05
150.32,2.633884060809639e-05,0.00010562490788107947,3.311448914884697e-05,7.25104187322325e-05
150.4,2.6130483109068736e-05,0.00010479741095211102,3.285815278168973e-05,7.19392581704213e-05
150.48,2.592381603766336e-05,0.00010397654688672432,3.260384041223923e-05,7.13727064744851e-05
150.56,2.57188252476397e-05,0.00010316226101160904,3.235153567124702e-05,7.081072534036201e-05
