time,KE,GE,PE,H_total
1.385,0.6315511958520192,0.37600063399104094,5.509415612785584e-06,1.007557339258673
1.3900000000000001,0.6103135972263549,0.3977909004157061,5.561653020285789e-06,1.0081100592950814
1.395,0.5730972350696275,0.435019944349745,5.843175890101189e-06,1.0081230225952627
1.4000000000000001,0.5289850986430809,0.4786821931747434,6.270695196977094e-06,1.007673562513021
1.405,0.4870764448129245,0.5198333183865593,6.7464478286858305e-06,1.0069165096473125
1.41,0.45473194313293813,0.5513022858610017,7.1782324316402465e-06,1.0060414072263715
1.415,0.43642282975727964,0.5687992779889215,7.495484182745476e-06,1.0052296032303838
1.42,0.43332366500482805,0.5712888813091376,7.658903116158624e-06,1.0046202052170818
1.425,0.4436118895312737,0.5606708631079568,7.662795474385613e-06,1.0042904154347048
1.43,0.4632980212613532,0.540946145072656,7.530838696631928e-06,1.0042516971727058
1.435,0.4873321433519778,0.5171201484619298,7.30713485344619e-06,1.004459598948761
1.44,0.5107213488668068,0.4941042243141974,7.045007169930416e-06,1.0048326181881742
1.445,0.5294389404017081,0.47582879759384106,6.796000189089605e-06,1.0052745339957383
1.45,0.5409886306959171,0.4646998481155464,6.601071218560683e-06,1.005695079882682
1.455,0.5445811344628885,0.46143764173688795,6.485192454526945e-06,1.0060252613922311
1.46,0.5409643171116939,0.46525473917417337,6.45572720560963e-06,1.006225512013073
1.465,0.532006362686455,0.4742738406598454,6.504183462023795e-06,1.0062867075297623
1.47,0.5201578869332645,0.48606094989822546,6.610410332898352e-06,1.0062254472418228
1.475,0.5079153199812094,0.49815370836915784,6.7480439602097955e-06,1.0060757763943275
1.48,0.4973817773952883,0.5084910017109713,6.890019775747448e-06,1.0058796691260354
1.485,0.48998333372575564,0.5156879042267967,7.013188680631275e-06,1.005678251141233
1.49,0.4863582968572931,0.5191397189390016,7.101420876541265e-06,1.0055051172171712
1.495,0.48640276190812165,0.5189724832778988,7.146963734108039e-06,1.0053823921497547
1.5,0.48943220991091435,0.5158801919608371,7.1501639178420465e-06,1.0053195520356693
1.5050000000000001,0.49440776809356013,0.5108996729590992,7.117917714542622e-06,1.005314558970374
1.51,0.5001758976605614,0.5051736383265957,7.0613531888918536e-06,1.005356597340346
1.5150000000000001,0.5056789740558987,0.49974365132714876,6.9932743479388715e-06,1.0054296186573952
1.52,0.510108008403258,0.49540102884154785,6.925830612679354e-06,1.0055159630754185
1.5250000000000001,0.5129842228052989,0.49260838825436937,6.868745309257179e-06,1.0055994798049774
1.53,0.5141705088389326,0.4914904322211591,6.8282788821944455e-06,1.0056677693389737
1.5350000000000001,0.5138249800420475,0.49188159299965173,6.806947682694968e-06,1.0057133799893818
1.54,0.5123157946176172,0.49341138284214453,6.80389202834176e-06,1.0057339813517903
1.545,0.5101189371013701,0.49560593516228635,6.8157029000838086e-06,1.0057316879665565
1.55,0.5077191718843371,0.4979857956775288,6.837480400890203e-06,1.0057118050422669
1.555,0.5055298930126554,0.500144552374362,6.863905416873206e-06,1.0056813092924344
1.56,0.5038413625075634,0.5017991112220883,6.890148670828178e-06,1.0056473638783223
1.565,0.502800187880078,0.5028090063513119,6.9125046522790514e-06,1.005616106736042
1.57,0.5024170243421898,0.5031679088861143,6.928707053417724e-06,1.0055918619353577
1.575,0.502595263674721,0.5029746218006835,6.9379444450282505e-06,1.0055768234198494
1.58,0.5031713308830884,0.5023928971466629,6.94064078523998e-06,1.0055711686705364
1.585,0.5039571494546313,0.5016094043693698,6.9380903870053605e-06,1.0055734919143884
1.59,0.5047769752511883,0.5007975040488313,6.932041183910268e-06,1.0055814113412034
1.595,0.5054935072484316,0.5000917720510064,6.924307252604863e-06,1.0055922036066907
1.6,0.5060212415627471,0.4995751878738571,6.91646760908532e-06,1.0056033459042133
1.605,0.5063277922682006,0.49927818853414596,6.909680052991402e-06,1.0056128904823995
1.61,0.5064258931393397,0.49918684847629513,6.904612341319047e-06,1.0056196462279763
1.615,0.5063597999175264,0.4992564841055895,6.901472566974609e-06,1.005623185495683
1.62,0.5061898595390875,0.49942696413821164,6.900108454805002e-06,1.005623723785754
1.625,0.505978320319461,0.49963671122316683,6.900141419016345e-06,1.0056219316840467
