t,E_sum_sq,rel_drift
7.025000000000000355e+00,2.214854581346052598e+01,3.039417680657443156e-04
7.050000000000000711e+00,2.214854581346052242e+01,3.039417680655838536e-04
7.075000000000000178e+00,2.214854581346051887e+01,3.039417680654234459e-04
7.100000000000000533e+00,2.214854581346051532e+01,3.039417680652629840e-04
7.125000000000000000e+00,2.214854581346051532e+01,3.039417680652629840e-04
7.150000000000000355e+00,2.214854581346050821e+01,3.039417680649420602e-04
7.175000000000000711e+00,2.214854581346050466e+01,3.039417680647815982e-04
7.200000000000000178e+00,2.214854581346050466e+01,3.039417680647815982e-04
7.225000000000000533e+00,2.214854581346050111e+01,3.039417680646211905e-04
7.250000000000000000e+00,2.214854581346049756e+01,3.039417680644607286e-04
7.275000000000000355e+00,2.214854581346049045e+01,3.039417680641398048e-04
7.300000000000000711e+00,2.214854581346049045e+01,3.039417680641398048e-04
7.325000000000000178e+00,2.214854581346048690e+01,3.039417680639793428e-04
7.350000000000000533e+00,2.214854581346048690e+01,3.039417680639793428e-04
7.375000000000000000e+00,2.214854581346047979e+01,3.039417680636584732e-04
7.400000000000000355e+00,2.214854581346047269e+01,3.039417680633375494e-04
7.425000000000000711e+00,2.214854581346047624e+01,3.039417680634980113e-04
7.450000000000000178e+00,2.214854581346047624e+01,3.039417680634980113e-04
7.475000000000000533e+00,2.214854581346047269e+01,3.039417680633375494e-04
7.500000000000000000e+00,2.214854581346047269e+01,3.039417680633375494e-04
7.525000000000000355e+00,2.214854581346047269e+01,3.039417680633375494e-04
7.550000000000000711e+00,2.214854581346046913e+01,3.039417680631770874e-04
7.575000000000000178e+00,2.214854581346046913e+01,3.039417680631770874e-04
7.600000000000000533e+00,2.214854581346046558e+01,3.039417680630166255e-04
7.625000000000000000e+00,2.214854581346046558e+01,3.039417680630166255e-04
7.650000000000000355e+00,2.214854581346046203e+01,3.039417680628561636e-04
7.675000000000000711e+00,2.214854581346046203e+01,3.039417680628561636e-04
7.700000000000000178e+00,2.214854581346046203e+01,3.039417680628561636e-04
7.725000000000000533e+00,2.214854581346046558e+01,3.039417680630166255e-04
7.750000000000000000e+00,2.214854581346046203e+01,3.039417680628561636e-04
7.775000000000000355e+00,2.214854581346045848e+01,3.039417680626957559e-04
7.800000000000000711e+00,2.214854581346045492e+01,3.039417680625352940e-04
7.825000000000000178e+00,2.214854581346045848e+01,3.039417680626957559e-04
7.850000000000000533e+00,2.214854581346045848e+01,3.039417680626957559e-04
7.875000000000000000e+00,2.214854581346045492e+01,3.039417680625352940e-04
7.900000000000000355e+00,2.214854581346045137e+01,3.039417680623748320e-04
7.925000000000000711e+00,2.214854581346044782e+01,3.039417680622143701e-04
7.950000000000000178e+00,2.214854581346045137e+01,3.039417680623748320e-04
7.975000000000000533e+00,2.214854581346045137e+01,3.039417680623748320e-04
8.000000000000000000e+00,2.214854581346045137e+01,3.039417680623748320e-04
8.025000000000000355e+00,2.214854581346045137e+01,3.039417680623748320e-04
8.050000000000000711e+00,2.214854581346045137e+01,3.039417680623748320e-04
8.075000000000001066e+00,2.214854581346045137e+01,3.039417680623748320e-04
8.099999999999999645e+00,2.214854581346045137e+01,3.039417680623748320e-04
8.125000000000000000e+00,2.214854581346045137e+01,3.039417680623748320e-04
8.150000000000000355e+00,2.214854581346045137e+01,3.039417680623748320e-04
8.175000000000000711e+00,2.214854581346045137e+01,3.039417680623748320e-04
8.200000000000001066e+00,2.214854581346045137e+01,3.039417680623748320e-04
8.224999999999999645e+00,2.214854581346045137e+01,3.039417680623748320e-04
8.250000000000000000e+00,2.214854581346045492e+01,3.039417680625352940e-04
8.275000000000000355e+00,2.214854581346045492e+01,3.039417680625352940e-04
8.300000000000000711e+00,2.214854581346045137e+01,3.039417680623748320e-04
8.325000000000001066e+00,2.214854581346045848e+01,3.039417680626957559e-04
8.349999999999999645e+00,2.214854581346045848e+01,3.039417680626957559e-04
8.375000000000000000e+00,2.214854581346045492e+01,3.039417680625352940e-04
8.400000000000000355e+00,2.214854581346045848e+01,3.039417680626957559e-04
8.425000000000000711e+00,2.214854581346046558e+01,3.039417680630166255e-04
8.450000000000001066e+00,2.214854581346046203e+01,3.039417680628561636e-04
8.474999999999999645e+00,2.214854581346046558e+01,3.039417680630166255e-04
8.500000000000000000e+00,2.214854581346047269e+01,3.039417680633375494e-04
8.525000000000000355e+00,2.214854581346047624e+01,3.039417680634980113e-04
8.550000000000000711e+00,2.214854581346047624e+01,3.039417680634980113e-04
8.575000000000001066e+00,2.214854581346047979e+01,3.039417680636584732e-04
8.599999999999999645e+00,2.214854581346047624e+01,3.039417680634980113e-04
8.625000000000000000e+00,2.214854581346047979e+01,3.039417680636584732e-04
8.650000000000000355e+00,2.214854581346048334e+01,3.039417680638188809e-04
8.675000000000000711e+00,2.214854581346048690e+01,3.039417680639793428e-04
8.700000000000001066e+00,2.214854581346048690e+01,3.039417680639793428e-04
8.724999999999999645e+00,2.214854581346049045e+01,3.039417680641398048e-04
8.750000000000000000e+00,2.214854581346049045e+01,3.039417680641398048e-04
8.775000000000000355e+00,2.214854581346049045e+01,3.039417680641398048e-04
8.800000000000000711e+00,2.214854581346049756e+01,3.039417680644607286e-04
8.825000000000001066e+00,2.214854581346049400e+01,3.039417680643002667e-04
8.849999999999999645e+00,2.214854581346050111e+01,3.039417680646211905e-04
8.875000000000000000e+00,2.214854581346050466e+01,3.039417680647815982e-04
8.900000000000000355e+00,2.214854581346050821e+01,3.039417680649420602e-04
8.925000000000000711e+00,2.214854581346050466e+01,3.039417680647815982e-04
8.950000000000001066e+00,2.214854581346050821e+01,3.039417680649420602e-04
8.974999999999999645e+00,2.214854581346050821e+01,3.039417680649420602e-04
9.000000000000000000e+00,2.214854581346051177e+01,3.039417680651025221e-04
9.025000000000000355e+00,2.214854581346050821e+01,3.039417680649420602e-04
