time,KE,GE,PE,H_total
1.43,0.4785469133391413,0.5277126052691645,7.396790046451223e-06,1.0062669153983523
1.435,0.500381621660109,0.5062110544884698,7.171973605431883e-06,1.0065998481221843
1.44,0.5198815748382187,0.487127843346639,6.933296022079343e-06,1.0070163514808796
1.445,0.5340744596783481,0.47334759203064714,6.723622433948527e-06,1.0074287753314293
1.45,0.541435877636576,0.4663251664370354,6.5739006410088565e-06,1.0077676179742523
1.455,0.5418911255159027,0.46609240471959984,6.4998967016715845e-06,1.0079900301322042
1.46,0.5365591917492335,0.4715159732707083,6.502127982628172e-06,1.0080816671479245
1.465,0.5273367189241716,0.4807098082819064,6.568412762232021e-06,1.00805309561884
1.47,0.5164281013309807,0.49149789996411924,6.678108663694332e-06,1.0079326794037635
1.475,0.5059148859470487,0.5018363367230868,6.806999837711691e-06,1.0077580296699733
1.48,0.49743075456608427,0.5101301438537902,6.931885121880924e-06,1.0075678303049964
1.485,0.4919758391086191,0.5154124490729889,7.034156361504982e-06,1.0073953223379697
1.49,0.489873122956148,0.5173838988784286,7.101965655240683e-06,1.007264123800232
1.495,0.4908452210616931,0.5163341565510128,7.130894171901922e-06,1.0071865085068776
1.5,0.49417447031778866,0.5129822534636749,7.123299721731691e-06,1.0071638470811852
1.5050000000000001,0.4989033654178254,0.5082782014382334,7.086702019996556e-06,1.007188653558079
1.51,0.504034688970026,0.5032058512528343,7.0316510479108085e-06,1.0072475718739082
1.5150000000000001,0.5086989898969356,0.4986186900515099,6.969520679242428e-06,1.0073246494691248
1.52,0.5122687735144617,0.49512866064466216,6.910595521393936e-06,1.0074043447546452
1.5250000000000001,0.514411379687282,0.49305562511225104,6.862699825570747e-06,1.0074738674993586
1.53,0.5150839400025529,0.49243385637695286,6.830481308949241e-06,1.0075246268608147
1.5350000000000001,0.5144825034245046,0.4930634170852343,6.8153349701599175e-06,1.0075527358447092
1.54,0.512962555577228,0.49458930105272564,6.815851519196384e-06,1.007558672481473
1.545,0.5109495560078805,0.4965899257558969,6.828612990409861e-06,1.0075463103767677
1.55,0.5088562062405532,0.49865853838003243,6.849137291487323e-06,1.0075215937578772
1.555,0.5070188215254857,0.5004654471090422,6.872789404403435e-06,1.0074911414239323
1.56,0.5056595540957742,0.5017945755891177,6.895519940327477e-06,1.0074610252048322
1.565,0.5048754886599879,0.5025534913392804,6.914349252145791e-06,1.0074358943485204
1.57,0.5046508167036943,0.5027607812138061,6.9275746819231265e-06,1.0074185254921821
1.575,0.5048850835680293,0.502517769386198,6.9347292109302435e-06,1.007409787683438
1.58,0.505429173561508,0.5019728299146152,6.93635481192974e-06,1.0074089398309352
1.585,0.5061211375380431,0.5012860635255751,6.9336703736324365e-06,1.007414134733992
1.59,0.5068157455346415,0.5006003191358827,6.928213258127361e-06,1.0074229928837823
1.595,0.5074041583305052,0.5000220470355335,6.921519365532293e-06,1.0074331268854042
1.6,0.5078227242093449,0.49961289560671285,6.91488459172352e-06,1.0074425347006495
1.605,0.5080520942714913,0.4993908219847334,6.909226532222544e-06,1.007449825482757
1.61,0.5081092775384015,0.49933810179211174,6.905043996694004e-06,1.0074542843745098
1.615,0.5080358166791444,0.4994130945149833,6.9024564526624174e-06,1.0074558136505805
1.62,0.5078850518304195,0.4995628491933505,6.901297097723421e-06,1.0074548023208678
1.625,0.5077106949482457,0.49973437819635813,6.901231358809804e-06,1.0074519743759627
1.6300000000000001,0.5075579694528537,0.49988337930758775,6.901875575393332e-06,1.0074482506360167
1.635,0.507457677362211,0.4999800565035815,6.902896312882337e-06,1.0074446367621053
1.6400000000000001,0.5074229597981106,0.500012263978,6.904077228873768e-06,1.0074421278533394
1.645,0.5074483186787694,0.49998638147300745,6.905346396445411e-06,1.0074416054981734
1.6500000000000001,0.5075106347407966,0.4999261603545998,6.9067620675304e-06,1.007443701857464
1.655,0.5075722940024152,0.4998694174799948,6.908459415520521e-06,1.0074486199418253
1.6600000000000001,0.507586880915326,0.4998621365411002,6.910565642142511e-06,1.0074559280220683
1.665,0.5075079478917401,0.49994952140412574,6.913096678872649e-06,1.0074643823925447
