time,energy_left,energy_barrier,energy_right
19.95,6.799663341899141,6.615779477502139e-05,3.0487880102305542
20.0,6.671650687618278,0.00010022360833926872,3.1799848977460368
20.05,6.532818621266559,0.0002691294303961406,3.323202802304044
20.1,6.387017338845315,0.0005894701920947164,3.4744340337830963
20.150000000000002,6.238519380574445,0.001069784095766345,3.6291532015539674
20.2,6.0917437389232525,0.0017088407798007352,3.7825976653085265
20.25,5.950969189605018,0.002494421188278245,3.9300657941304857
20.3,5.820056415808148,0.0034027472802778784,4.06721356845811
20.35,5.702198030367508,0.004398691441071203,4.190330021449009
20.400000000000002,5.599713775511653,0.005436853449974015,4.296573301562852
20.45,5.5139051107763954,0.006463538590967737,4.384151666909286
20.5,5.444979294114591,0.0074196065928685525,4.45243732664349
20.55,5.392048204746889,0.008244091282138452,4.502005481937728
20.6,5.353201892619619,0.008878419788114286,4.534595886291277
20.650000000000002,5.325651545897826,0.0092709932078147,4.5529994018103865
20.7,5.305931628526904,0.009381833512065875,4.560877020428441
20.75,5.29014671645216,0.009186959789878468,4.562523303987598
20.8,5.274245366702527,0.008682135799840505,4.562589867313597
20.85,5.2543014287845535,0.007885634356469376,4.565787133780047
20.900000000000002,5.226782702077468,0.006839695026099684,4.57658395807974
20.95,5.188787802295492,0.005610410826670894,4.598924747639455
21.0,5.138234462854375,0.0042858659059627794,4.635982426822662
21.05,5.073986096979645,0.0029724560525408767,4.689963073271865
21.1,4.9959080242182345,0.0017894516763197464,4.761974494624058
21.150000000000002,4.904849986346257,0.0008620008408853363,4.851966658815098
21.2,4.802557057394919,0.0003129086299284238,4.958747047564302
21.25,4.6915163829173645,0.000253658061851466,5.080069006585624
21.3,4.574751964647397,0.0007752459918698307,5.212786360631849
21.35,4.455583575965294,0.0019394844188424726,5.3530632723454055
21.400000000000002,4.3373685539599185,0.0037714540693037906,5.496624836719621
21.45,4.22324645657322,0.006253785915886142,5.639031443793488
21.5,4.115906294508963,0.009323383166738636,5.775958662471872
21.55,4.017394257555023,0.01287108055315963,5.903464365410671
21.6,3.928976678640946,0.01674457273663709,6.018226008635498
21.650000000000002,3.8510686478756533,0.02075473677618675,6.11773329544555
21.7,3.7832335251021068,0.024685236239485164,6.2004247120537155
21.75,3.7242529925931054,0.028305041594650655,6.265760380801106
21.8,3.672261667588211,0.03138325055471953,6.314228050915256
21.85,3.62493509251038,0.033705362219935385,6.347283529561874
21.900000000000002,3.579715547846563,0.03508996958456487,6.367231140033423
21.95,3.534056940231551,0.035404704431265026,6.377053593203983
22.0,3.4856682724104022,0.034580212264241045,6.380203727490949
22.05,3.432735061688053,0.032620963967343715,6.380372723025126
22.1,3.374099577506192,0.029611831087065766,6.381250507566928
22.150000000000002,3.309383829114833,0.025719562393290898,6.386294099967324
22.2,3.2390436413305004,0.021188593075820453,6.398518612677484
22.25,3.1643475922522657,0.01633098001754515,6.420323660507593
22.3,3.0872806474406,0.011510665983916741,6.45336516322601
22.35,3.010378549073314,0.007122705784628528,6.498479198017158
22.400000000000002,2.936504921191594,0.003568508126963399,6.555660899786226
22.45,2.8685881615844053,0.0012285257498151688,6.624097682213055
22.5,2.809339084640368,0.0004341317060095132,6.702252515045501
22.55,2.7609726177738523,0.0014406224702215055,6.78798987584117
22.6,2.7249574076002236,0.004403365383493239,6.878734491971112
22.650000000000002,2.701815862589722,0.009359042902229662,6.971651246161336
22.7,2.690993990109631,0.016213732730053772,7.063833723145883
22.75,2.6908155637521727,0.024739205376240095,7.152488851393584
22.8,2.6985290002405926,0.03457833438713028,7.235105906707767
22.85,2.7104482648151853,0.04525992568615257,7.30959970222024
22.900000000000002,2.722181673525981,0.05622261707155651,7.374419953269776
22.95,2.728935180621349,0.066846820570713,7.4286214018857555
23.0,2.7258701954068734,0.07649302756706608,7.471892118414593
23.05,2.7084906950999574,0.0845442195165465,7.504540264561612
23.1,2.6730308403308345,0.09044967365981024,7.527442307488096
23.150000000000002,2.616812796108102,0.09376716551609987,7.5419580439376475
23.2,2.538545208345552,0.09420048070761516,7.5498196837975815
23.25,2.4385358172822844,0.09162927777796864,7.55300355123933
23.3,2.318796867065183,0.08612869611799888,7.553593631051882
23.35,2.183028992584711,0.07797666753108773,7.553646207262155
23.400000000000002,2.0364776789326293,0.06764763844356002,7.5550642449892695
23.45,1.8856656239644343,0.05579229888634012,7.559489029356553
23.5,1.738013736849704,0.04320388755101012,7.568215004688508
23.55,1.601372385178645,0.030772633143945755,7.582131884204755
23.6,1.4834921833515384,0.01943082930706298,7.601696069143845
23.650000000000002,1.3914694822512779,0.010091851702413284,7.626931373180497
23.7,1.331205271880678,0.003587044809064402,7.6574571316411415
23.75,1.3069170933190852,0.0006047763882363879,7.692540106736479
23.8,1.3207416046959377,0.001636038581404443,7.731165276691249
23.85,1.372460689187156,0.006930744587343363,7.772119685424463
23.900000000000002,1.459376667672424,0.016468329078881308,7.814083064977215
23.95,1.576352715659107,0.029945432257357397,7.855718927062249
24.0,1.7160235842121658,0.04678237746427523,7.895760223949816
24.05,1.8691699205423853,0.06614890651743931,7.9330844466754336
24.1,2.025237691230327,0.08700829759346455,7.966774083434274
24.150000000000002,2.172973272223286,0.10817765059035188,7.996159611823869
24.2,2.301135493984123,0.12840088194158852,8.020843547121743
24.25,2.3992390342903405,0.14642991961482849,8.040705417122284
24.3,2.458279605161734,0.16110881442908337,8.055888791332041
24.35,2.471390762016,0.17145505411228198,8.066772580534703
24.400000000000002,2.434385025251308,0.17673232745733475,8.073929681191387
24.45,2.346138257400946,0.17650935643006938,8.078076627404412
24.5,2.208785550156394,0.17070018368297962,8.080018212363997
24.55,2.0277086862089386,0.15958243142273962,8.080591053640935
24.6,1.8113087998312498,0.14379146683655905,8.080609824150796
24.650000000000002,1.5705722720507025,0.12429002727424182,8.080819391267264
24.7,1.3184521814810457,0.10231456515753978,8.081855451038361
24.75,1.0691007937556045,0.07930124781549808,8.084215471364402
24.8,0.8369996677134829,0.056796069007162525,8.088240929180543
24.85,0.6360421630519993,0.036354781908754775,8.094111002704572
24.900000000000002,0.47862781242412533,0.01943924893604764,8.101847115815497
24.95,0.3748287629172542,0.007317246924053337,8.111327074004922
