x,y,l_z_initial,l_z_final
-1.000000,1.200000,-7.1014264892e-04,-4.6295270054e-02
-1.000000,1.300000,-7.5301866947e-04,-5.1047289912e-02
-1.000000,1.400000,-7.9030416949e-04,-4.4681749171e-02
-1.000000,1.500000,-8.2252750179e-04,-3.9823959955e-02
-1.000000,1.600000,-8.5021127029e-04,-5.1904666128e-02
-1.000000,1.700000,-8.7384785128e-04,-6.8142488208e-02
-1.000000,1.800000,-8.9388752849e-04,-7.6629298502e-02
-1.000000,1.900000,-9.1073435888e-04,-7.6016153933e-02
-1.000000,2.000000,-9.2474652828e-04,-5.4085398895e-02
-1.000000,2.100000,-9.3623912622e-04,-9.3412511718e-02
-1.000000,2.200000,-9.4548806204e-04,-7.1488921667e-02
-1.000000,2.300000,-9.5273436263e-04,-7.1487242408e-02
-1.000000,2.400000,-9.5818842107e-04,-8.1724000805e-02
-1.000000,2.500000,-9.6203396956e-04,-7.4464581180e-02
-1.000000,2.600000,-9.6443167300e-04,-7.6425919998e-02
-1.000000,2.700000,-9.6552231122e-04,-7.5938668060e-02
-1.000000,2.800000,-9.6542955791e-04,-8.0158684071e-02
-1.000000,2.900000,-9.6426238488e-04,-7.4607001674e-02
-1.000000,3.000000,-9.6211712926e-04,-8.5131269025e-02
-1.000000,3.100000,-9.5907926375e-04,-7.7240823751e-02
-0.900000,-3.200000,-9.7579786276e-04,-1.0378711902e-02
-0.900000,-3.100000,-9.7964414217e-04,-9.4146102301e-03
-0.900000,-3.000000,-9.8384643459e-04,-1.0102763209e-02
-0.900000,-2.900000,-9.8724430317e-04,-8.1912606408e-03
-0.900000,-2.800000,-9.8976009648e-04,-9.5235477901e-03
-0.900000,-2.700000,-9.9130586175e-04,-5.8271275970e-03
-0.900000,-2.600000,-9.9178152050e-04,-8.8296167165e-03
-0.900000,-2.500000,-9.9107269205e-04,-3.8564769195e-03
-0.900000,-2.400000,-9.8904809818e-04,-6.6086933463e-03
-0.900000,-2.300000,-9.8555647355e-04,-3.7149615516e-03
-0.900000,-2.200000,-9.8042289966e-04,-2.9927078490e-03
-0.900000,-2.100000,-9.7344447907e-04,-4.6826755192e-03
-0.900000,-2.000000,-9.6438527661e-04,-1.1276857656e-03
-0.900000,-1.900000,-9.5297048624e-04,-4.9831609744e-04
-0.900000,-1.800000,-9.3887985318e-04,-3.1826438965e-03
-0.900000,-1.700000,-9.2174052116e-04,-5.0470735981e-04
-0.900000,-1.600000,-9.0111973273e-04,5.7211540330e-03
-0.900000,-1.500000,-8.7651826538e-04,1.1169044143e-02
-0.900000,-1.400000,-8.4736626234e-04,9.0481221214e-03
-0.900000,-1.300000,-8.1302439826e-04,7.8972115203e-03
-0.900000,-1.200000,-7.7279536155e-04,9.7982189013e-03
-0.900000,-1.100000,-7.2595373254e-04,9.6273124469e-03
-0.900000,-1.000000,-6.7180669389e-04,7.7949759561e-03
-0.900000,-0.900000,-6.0980335001e-04,7.2404355822e-03
-0.900000,-0.800000,-5.3971511017e-04,6.3557907159e-03
-0.900000,-0.700000,-4.6190893804e-04,6.8404733937e-03
-0.900000,-0.600000,-3.7771949753e-04,6.4289745522e-03
-0.900000,-0.500000,-2.8988024456e-04,6.7627848570e-03
-0.900000,-0.400000,-2.0288544571e-04,6.2043353678e-03
-0.900000,-0.300000,-1.2304232732e-04,5.2846033083e-03
-0.900000,-0.200000,-5.7917861555e-05,4.4868515400e-03
-0.900000,-0.100000,-1.5026162718e-05,3.1001645188e-03
-0.900000,0.000000,0.0000000000e+00,1.9924098845e-03
-0.900000,0.100000,-1.4941877602e-05,8.5841522441e-04
-0.900000,0.200000,-5.7755196312e-05,-5.5704444214e-04
-0.900000,0.300000,-1.2281183903e-04,-1.3754401718e-03
-0.900000,0.400000,-2.0260033851e-04,-2.3474639645e-03
-0.900000,0.500000,-2.8955431261e-04,-3.2424124519e-03
-0.900000,0.600000,-3.7736555140e-04,-2.8295372242e-03
-0.900000,0.700000,-4.6153791028e-04,-3.8078233710e-03
-0.900000,0.800000,-5.3933575634e-04,-3.6689972659e-03
-0.900000,0.900000,-6.0942234197e-04,-4.0818674954e-03
-0.900000,1.000000,-6.7142890886e-04,-5.7258053702e-03
-0.900000,1.100000,-7.2558260108e-04,-7.2314290923e-03
-0.900000,1.200000,-7.7243319859e-04,-7.7432512458e-03
-0.900000,1.300000,-8.1267268494e-04,-7.3835323945e-03
-0.900000,1.400000,-8.4702587105e-04,-8.6454969210e-03
-0.900000,1.500000,-8.7618963264e-04,-9.8170762157e-03
-0.900000,1.600000,-9.0080298849e-04,-5.2677401619e-03
-0.900000,1.700000,-9.2143558393e-04,-2.8163503530e-04
-0.900000,1.800000,-9.3858649905e-04,7.9978018893e-04
-0.900000,1.900000,-9.5268839857e-04,-3.0803662290e-03
-0.900000,2.000000,-9.6411408138e-04,-2.6918495239e-03
-0.900000,2.100000,-9.7318376992e-04,1.4154347160e-03
-0.900000,2.200000,-9.8017225539e-04,-7.9644522634e-04
-0.900000,2.300000,-9.8531547018e-04,1.3696996373e-04
-0.900000,2.400000,-9.8881631719e-04,3.5000654265e-03
-0.900000,2.500000,-9.9084972577e-04,7.2155216051e-04
-0.900000,2.600000,-9.9156697558e-04,5.7835291341e-03
-0.900000,2.700000,-9.9109936120e-04,3.1045515014e-03
-0.900000,2.800000,-9.8956128071e-04,6.9019872360e-03
-0.900000,2.900000,-9.8705283038e-04,5.5212115570e-03
-0.900000,3.000000,-9.8366198067e-04,7.9048661179e-03
-0.900000,3.100000,-9.7946640028e-04,6.8698320903e-03
-0.800000,-3.200000,-9.9345912943e-04,-8.4993252386e-03
-0.800000,-3.100000,-9.9851619703e-04,1.4848131052e-03
-0.800000,-3.000000,-1.0038329106e-03,-7.1031255257e-03
-0.800000,-2.900000,-1.0084358142e-03,-2.2874227377e-03
-0.800000,-2.800000,-1.0122563946e-03,-4.7572380835e-03
-0.800000,-2.700000,-1.0152167801e-03,-6.0760745423e-03
-0.800000,-2.600000,-1.0172279648e-03,-6.1323043588e-03
-0.800000,-2.500000,-1.0181876531e-03,-4.2214629253e-03
-0.800000,-2.400000,-1.0179776377e-03,-9.7594138236e-03
-0.800000,-2.300000,-1.0164606050e-03,-5.6037173607e-03
-0.800000,-2.200000,-1.0134762416e-03,-5.0305155604e-03
-0.800000,-2.100000,-1.0088364900e-03,-5.1971913082e-03
-0.800000,-2.000000,-1.0023197805e-03,-1.4316834611e-02
-0.800000,-1.900000,-9.9366405087e-04,5.7324056992e-03
-0.800000,-1.800000,-9.8255836682e-04,-7.0912819726e-03
-0.800000,-1.700000,-9.6863300383e-04,-1.8885435098e-02
-0.800000,-1.600000,-9.5144797601e-04,-4.3241788017e-03
-0.800000,-1.500000,-9.3048028836e-04,-3.3630147091e-04
-0.800000,-1.400000,-9.0511077106e-04,-6.7211871221e-03
-0.800000,-1.300000,-8.7461246840e-04,-6.6168872208e-03
-0.800000,-1.200000,-8.3814458689e-04,-4.9186401242e-03
-0.800000,-1.100000,-7.9475956984e-04,-5.1599234250e-03
-0.800000,-1.000000,-7.4343681298e-04,-5.9816619045e-03
-0.800000,-0.900000,-6.8316578108e-04,-4.7808032084e-03
-0.800000,-0.800000,-6.1311395990e-04,-8.8731196032e-04
-0.800000,-0.700000,-5.3292809568e-04,6.0539340296e-04
-0.800000,-0.600000,-4.4321887702e-04,1.0590199101e-03
-0.800000,-0.500000,-3.4624138039e-04,4.8434421276e-04
-0.800000,-0.400000,-2.4666014349e-04,-4.6777706724e-04
-0.800000,-0.300000,-1.5205020129e-04,-9.0868443317e-04
-0.800000,-0.200000,-7.2530554017e-05,-9.3449997139e-04
-0.800000,-0.100000,-1.8980415335e-05,-6.9603004114e-04
-0.800000,0.000000,0.0000000000e+00,-1.8036048892e-04
-0.800000,0.100000,-1.8885749919e-05,3.0934724728e-04
-0.800000,0.200000,-7.2349454001e-05,5.6075292182e-04
-0.800000,0.300000,-1.5179699528e-04,6.8900814047e-04
-0.800000,0.400000,-2.4635201088e-04,1.3460146636e-04
-0.800000,0.500000,-3.4589531203e-04,-6.0579656909e-04
-0.800000,0.600000,-4.4284968177e-04,-1.2802806284e-03
-0.800000,0.700000,-5.3254756864e-04,-1.1312802744e-03
-0.800000,0.800000,-6.1273088338e-04,2.7949808069e-04
-0.800000,0.900000,-6.8278634992e-04,3.3272895760e-03
-0.800000,1.000000,-7.4306518747e-04,4.8412717826e-03
-0.800000,1.100000,-7.9439839757e-04,3.2790523504e-03
-0.800000,1.200000,-8.3779543270e-04,2.5709010804e-03
-0.800000,1.300000,-8.7427614366e-04,4.8438034927e-03
-0.800000,1.400000,-9.0478757492e-04,3.8171474087e-03
-0.800000,1.500000,-9.3017017994e-04,-4.3210148576e-03
-0.800000,1.600000,-9.5115069496e-04,-3.2644880063e-04
-0.800000,1.700000,-9.6834815365e-04,1.6423549415e-02
-0.800000,1.800000,-9.8228547184e-04,6.1847835844e-03
-0.800000,1.900000,-9.9340259473e-04,-6.4743462211e-03
-0.800000,2.000000,-1.0020692319e-03,1.5311482866e-02
-0.800000,2.100000,-1.0085963194e-03,5.6239557410e-03
-0.800000,2.200000,-1.0132459323e-03,5.5869426560e-03
-0.800000,2.300000,-1.0162396593e-03,6.1154529070e-03
-0.800000,2.400000,-1.0177655811e-03,1.0583767418e-02
-0.800000,2.500000,-1.0179840360e-03,4.6189437682e-03
-0.800000,2.600000,-1.0170323629e-03,6.5460611990e-03
-0.800000,2.700000,-1.0150287944e-03,6.5484057861e-03
-0.800000,2.800000,-1.0120756507e-03,5.0078434782e-03
-0.800000,2.900000,-1.0082619609e-03,2.4785356449e-03
-0.800000,3.000000,-1.0036656190e-03,7.4724474223e-03
-0.800000,3.100000,-9.9835515902e-04,-1.5313419210e-03
-0.700000,-3.200000,-1.0094955975e-03,4.0740670456e-02
-0.700000,-3.100000,-1.0156988888e-03,2.9522987413e-02
-0.700000,-3.000000,-1.0220657150e-03,3.5977600693e-02
-0.700000,-2.900000,-1.0278092056e-03,2.8511600565e-02
-0.700000,-2.800000,-1.0328708962e-03,3.2004170065e-02
-0.700000,-2.700000,-1.0371842285e-03,2.6807728979e-02
-0.700000,-2.600000,-1.0406729233e-03,3.0462141261e-02
-0.700000,-2.500000,-1.0432489767e-03,2.4129800166e-02
-0.700000,-2.400000,-1.0448101812e-03,2.7818962589e-02
-0.700000,-2.300000,-1.0452370499e-03,2.6437161812e-02
-0.700000,-2.200000,-1.0443889859e-03,2.2897865377e-02
-0.700000,-2.100000,-1.0420994970e-03,2.4384000423e-02
-0.700000,-2.000000,-1.0381702047e-03,3.0798317872e-02
-0.700000,-1.900000,-1.0323633350e-03,1.7313122134e-02
-0.700000,-1.800000,-1.0243923092e-03,2.4521514131e-02
-0.700000,-1.700000,-1.0139099904e-03,2.6008447060e-02
-0.700000,-1.600000,-1.0004941010e-03,1.6252953883e-02
-0.700000,-1.500000,-9.8362936611e-04,1.1052822935e-02
-0.700000,-1.400000,-9.6268616562e-04,9.2653204243e-03
-0.700000,-1.300000,-9.3689609796e-04,7.9886185027e-03
-0.700000,-1.200000,-9.0532630856e-04,7.1782824859e-03
-0.700000,-1.100000,-8.6685749091e-04,7.9377537348e-03
-0.700000,-1.000000,-8.2017656781e-04,7.8414913101e-03
-0.700000,-0.900000,-7.6380657616e-04,5.8801249063e-03
-0.700000,-0.800000,-6.9621655541e-04,4.9960339368e-03
-0.700000,-0.700000,-6.1608600208e-04,3.6530835229e-03
-0.700000,-0.600000,-5.2283698685e-04,3.3064931598e-03
-0.700000,-0.500000,-4.1756105631e-04,2.7788108165e-03
-0.700000,-0.400000,-3.0436541135e-04,2.1196888432e-03
-0.700000,-0.300000,-1.9178328006e-04,9.1790362014e-04
-0.700000,-0.200000,-9.3188726811e-05,-6.6473913947e-05
-0.700000,-0.100000,-2.4688095822e-05,-9.8989192976e-04
-0.700000,0.000000,0.0000000000e+00,-1.7441776632e-03
-0.700000,0.100000,-2.4580321156e-05,-2.5211918184e-03
-0.700000,0.200000,-9.2985099182e-05,-3.3038916582e-03
-0.700000,0.300000,-1.9150379989e-04,-4.1984761566e-03
-0.700000,0.400000,-3.0403269363e-04,-5.2027234074e-03
-0.700000,0.500000,-4.1719585015e-04,-5.4271175060e-03
-0.700000,0.600000,-5.2245589047e-04,-5.9340789386e-03
-0.700000,0.700000,-6.1570106861e-04,-5.8952373377e-03
-0.700000,0.800000,-6.9583591605e-04,-7.0806761225e-03
-0.700000,0.900000,-7.6343537151e-04,-8.6808519753e-03
-0.700000,1.000000,-8.1981781903e-04,-9.6884304945e-03
-0.700000,1.100000,-8.6651278658e-04,-1.0077357273e-02
-0.700000,1.200000,-9.0499630182e-04,-9.1190291067e-03
-0.700000,1.300000,-9.3658084942e-04,-8.4552557659e-03
-0.700000,1.400000,-9.6238537318e-04,-9.5081535565e-03
-0.700000,1.500000,-9.8334251603e-04,-1.1642690430e-02
-0.700000,1.600000,-1.0002205657e-03,-1.5747506951e-02
-0.700000,1.700000,-1.0136490913e-03,-2.3725894228e-02
-0.700000,1.800000,-1.0241433552e-03,-2.1554376839e-02
-0.700000,1.900000,-1.0321256471e-03,-1.4691408953e-02
-0.700000,2.000000,-1.0379431298e-03,-2.6154300056e-02
-0.700000,2.100000,-1.0418824156e-03,-2.1023822730e-02
-0.700000,2.200000,-1.0441813156e-03,-1.9533436529e-02
-0.700000,2.300000,-1.0450382465e-03,-2.3003018090e-02
-0.700000,2.400000,-1.0446197383e-03,-2.4387959139e-02
-0.700000,2.500000,-1.0430664241e-03,-2.1146908049e-02
-0.700000,2.600000,-1.0404978248e-03,-2.7215876229e-02
-0.700000,2.700000,-1.0370161798e-03,-2.3849781794e-02
-0.700000,2.800000,-1.0327095228e-03,-2.9000861079e-02
-0.700000,2.900000,-1.0276541599e-03,-2.5761909807e-02
-0.700000,3.000000,-1.0219166746e-03,-3.3041942583e-02
-0.700000,3.100000,-1.0155555543e-03,-2.7040495314e-02
-0.600000,-3.200000,-1.0237506236e-03,3.7688805851e-02
-0.600000,-3.100000,-1.0310107505e-03,4.3530048858e-02
-0.600000,-3.000000,-1.0383419041e-03,3.7262071939e-02
-0.600000,-2.900000,-1.0451369573e-03,3.9994092203e-02
-0.600000,-2.800000,-1.0513478916e-03,3.5446217123e-02
-0.600000,-2.700000,-1.0569200917e-03,3.7879181610e-02
-0.600000,-2.600000,-1.0617909521e-03,3.2736074249e-02
-0.600000,-2.500000,-1.0658881402e-03,3.6784596871e-02
-0.600000,-2.400000,-1.0691274185e-03,3.4056802388e-02
-0.600000,-2.300000,-1.0714099004e-03,3.2533996591e-02
-0.600000,-2.200000,-1.0726185719e-03,3.7535538696e-02
-0.600000,-2.100000,-1.0726138600e-03,3.7721130549e-02
-0.600000,-2.000000,-1.0712279544e-03,2.9527171885e-02
-0.600000,-1.900000,-1.0682574954e-03,4.4100186304e-02
-0.600000,-1.800000,-1.0634541134e-03,3.6326191158e-02
-0.600000,-1.700000,-1.0565121456e-03,3.3570700198e-02
-0.600000,-1.600000,-1.0470526518e-03,3.5917561207e-02
-0.600000,-1.500000,-1.0346026223e-03,3.7931450074e-02
-0.600000,-1.400000,-1.0185680517e-03,4.3263745973e-02
-0.600000,-1.300000,-9.9819945999e-04,4.5085766867e-02
-0.600000,-1.200000,-9.7254876984e-04,4.0137039997e-02
-0.600000,-1.100000,-9.4041786385e-04,3.3785283035e-02
-0.600000,-1.000000,-9.0030314911e-04,3.1483332294e-02
-0.600000,-0.900000,-8.5035023216e-04,3.1950764327e-02
-0.600000,-0.800000,-7.8835475981e-04,3.0673639646e-02
-0.600000,-0.700000,-7.1189107130e-04,2.8438148829e-02
-0.600000,-0.600000,-6.1873488840e-04,2.4608649096e-02
-0.600000,-0.500000,-5.0787045546e-04,2.0428207207e-02
-0.600000,-0.400000,-3.8144631464e-04,1.5638853220e-02
-0.600000,-0.300000,-2.4771400928e-04,1.2111361994e-02
-0.600000,-0.200000,-1.2360179128e-04,8.6989550824e-03
-0.600000,-0.100000,-3.3348356971e-05,5.2473842106e-03
-0.600000,0.000000,0.0000000000e+00,1.8695488926e-03
-0.600000,0.100000,-3.3223534670e-05,-1.5234182594e-03
-0.600000,0.200000,-1.2337025498e-04,-5.0677556515e-03
-0.600000,0.300000,-2.4740456016e-04,-8.4762803011e-03
-0.600000,0.400000,-3.8108887626e-04,-1.2067464336e-02
-0.600000,0.500000,-5.0748969539e-04,-1.7061679084e-02
-0.600000,0.600000,-6.1834829989e-04,-2.0994803093e-02
-0.600000,0.700000,-7.1150980319e-04,-2.5321315637e-02
-0.600000,0.800000,-7.8798530510e-04,-2.7967709124e-02
-0.600000,0.900000,-8.4999599335e-04,-2.9254028258e-02
-0.600000,1.000000,-8.9996559871e-04,-3.0180660397e-02
-0.600000,1.100000,-9.4009732148e-04,-3.2565730100e-02
-0.600000,1.200000,-9.7224489582e-04,-3.8858336720e-02
-0.600000,1.300000,-9.9791155935e-04,-4.5146551998e-02
-0.600000,1.400000,-1.0182952575e-03,-4.4088646947e-02
-0.600000,1.500000,-1.0343440040e-03,-3.8970902271e-02
-0.600000,1.600000,-1.0468072775e-03,-3.7508596777e-02
-0.600000,1.700000,-1.0562791171e-03,-3.6083085478e-02
-0.600000,1.800000,-1.0632325835e-03,-3.9509839491e-02
-0.600000,1.900000,-1.0680466759e-03,-4.8207679703e-02
-0.600000,2.000000,-1.0710271180e-03,-3.2947808279e-02
-0.600000,2.100000,-1.0724223389e-03,-4.2061695356e-02
-0.600000,2.200000,-1.0724357547e-03,-4.1163418681e-02
-0.600000,2.300000,-1.0712352282e-03,-3.6227788206e-02
-0.600000,2.400000,-1.0689603804e-03,-3.7399033273e-02
-0.600000,2.500000,-1.0657282689e-03,-4.0297094176e-02
-0.600000,2.600000,-1.0616378202e-03,-3.5903569502e-02
-0.600000,2.700000,-1.0567733074e-03,-4.0949735320e-02
-0.600000,2.800000,-1.0512070955e-03,-3.8539999118e-02
-0.600000,2.900000,-1.0450018190e-03,-4.2803479365e-02
-0.600000,3.000000,-1.0382121194e-03,-4.0062599909e-02
-0.600000,3.100000,-1.0308860390e-03,-4.6237380573e-02
-0.500000,-3.200000,-1.0360797291e-03,5.7599940744e-02
-0.500000,-3.100000,-1.0442830791e-03,5.2800903574e-02
-0.500000,-3.000000,-1.0524719417e-03,5.2337579866e-02
-0.500000,-2.900000,-1.0602055051e-03,5.0173587983e-02
-0.500000,-2.800000,-1.0674460155e-03,4.9471658186e-02
-0.500000,-2.700000,-1.0741507332e-03,4.6373283154e-02
-0.500000,-2.600000,-1.0802708334e-03,4.9187273021e-02
-0.500000,-2.500000,-1.0857500213e-03,4.4439535074e-02
-0.500000,-2.400000,-1.0905227761e-03,4.5248912347e-02
-0.500000,-2.300000,-1.0945121105e-03,4.8719255571e-02
-0.500000,-2.200000,-1.0976266899e-03,4.4252505120e-02
-0.500000,-2.100000,-1.0997571016e-03,4.2240468952e-02
-0.500000,-2.000000,-1.1007709873e-03,5.2956982722e-02
-0.500000,-1.900000,-1.1005066382e-03,4.0668720996e-02
-0.500000,-1.800000,-1.0987645022e-03,4.2228700013e-02
-0.500000,-1.700000,-1.0952958269e-03,4.0025950137e-02
-0.500000,-1.600000,-1.0897873540e-03,4.0440431745e-02
-0.500000,-1.500000,-1.0818405391e-03,3.5539665346e-02
-0.500000,-1.400000,-1.0709431649e-03,2.6868968664e-02
-0.500000,-1.300000,-1.0564304130e-03,2.3861068013e-02
-0.500000,-1.200000,-1.0374314840e-03,2.5074467350e-02
-0.500000,-1.100000,-1.0127969407e-03,2.4917273275e-02
-0.500000,-1.000000,-9.8100188940e-04,2.1919677461e-02
-0.500000,-0.900000,-9.4002327454e-04,1.8043451806e-02
-0.500000,-0.800000,-8.8720231293e-04,1.6072045754e-02
-0.500000,-0.700000,-8.1914165186e-04,1.4511166863e-02
-0.500000,-0.600000,-7.3178908230e-04,1.2762603819e-02
-0.500000,-0.500000,-6.2109908137e-04,1.0301348531e-02
-0.500000,-0.400000,-4.8511100281e-04,8.4747739705e-03
-0.500000,-0.300000,-3.2866745284e-04,6.4124944261e-03
-0.500000,-0.200000,-1.7064002152e-04,3.9081944361e-03
-0.500000,-0.100000,-4.7373522352e-05,1.4802777766e-03
-0.500000,0.000000,0.0000000000e+00,-1.3401132537e-03
-0.500000,0.100000,-4.7225711045e-05,-4.1911805091e-03
-0.500000,0.200000,-1.7037360462e-04,-6.5243998998e-03
-0.500000,0.300000,-3.2832526912e-04,-9.0446832179e-03
-0.500000,0.400000,-4.8473215782e-04,-1.0962782708e-02
-0.500000,0.500000,-6.2071101571e-04,-1.2551088827e-02
-0.500000,0.600000,-7.3140804137e-04,-1.5000040106e-02
-0.500000,0.700000,-8.1877604522e-04,-1.6298385559e-02
-0.500000,0.800000,-8.8685581719e-04,-1.7622336725e-02
-0.500000,0.900000,-9.3969693421e-04,-1.9886545320e-02
-0.500000,1.000000,-9.8069537420e-04,-2.3052921232e-02
-0.500000,1.100000,-1.0125092552e-03,-2.6143201560e-02
-0.500000,1.200000,-1.0371613548e-03,-2.5993686411e-02
-0.500000,1.300000,-1.0561764939e-03,-2.3553460353e-02
-0.500000,1.400000,-1.0707041418e-03,-2.5940966697e-02
-0.500000,1.500000,-1.0816151791e-03,-3.4449007986e-02
-0.500000,1.600000,-1.0895745257e-03,-3.8488535107e-02
-0.500000,1.700000,-1.0950945043e-03,-3.7418792102e-02
-0.500000,1.800000,-1.0985737610e-03,-3.9575824192e-02
-0.500000,1.900000,-1.1003256487e-03,-3.7987766463e-02
-0.500000,2.000000,-1.1005990052e-03,-4.9430133530e-02
-0.500000,2.100000,-1.0995934595e-03,-3.9598183052e-02
-0.500000,2.200000,-1.0974707881e-03,-4.1573894905e-02
-0.500000,2.300000,-1.0943634098e-03,-4.5871260856e-02
-0.500000,2.400000,-1.0903807902e-03,-4.2710671374e-02
-0.500000,2.500000,-1.0856143110e-03,-4.2012465444e-02
-0.500000,2.600000,-1.0801410010e-03,-4.6676656717e-02
-0.500000,2.700000,-1.0740264174e-03,-4.4116623224e-02
-0.500000,2.800000,-1.0673268875e-03,-4.7212052992e-02
-0.500000,2.900000,-1.0600912649e-03,-4.8060051529e-02
-0.500000,3.000000,-1.0523623150e-03,-5.0251406571e-02
-0.500000,3.100000,-1.0441778139e-03,-5.0862202783e-02
-0.400000,-3.200000,-1.0463539377e-03,5.5905204825e-02
-0.400000,-3.100000,-1.0553642203e-03,5.0777595118e-02
-0.400000,-3.000000,-1.0642847663e-03,5.4326880989e-02
-0.400000,-2.900000,-1.0728212548e-03,4.8336323806e-02
-0.400000,-2.800000,-1.0809454097e-03,5.1016698538e-02
-0.400000,-2.700000,-1.0886255579e-03,5.1835999086e-02
-0.400000,-2.600000,-1.0958258489e-03,4.5804173581e-02
-0.400000,-2.500000,-1.1025052647e-03,5.2868788094e-02
-0.400000,-2.400000,-1.1086163511e-03,5.2448759884e-02
-0.400000,-2.300000,-1.1141035821e-03,4.6364611443e-02
-0.400000,-2.200000,-1.1189012323e-03,5.2661778774e-02
-0.400000,-2.100000,-1.1229305863e-03,5.8987463638e-02
-0.400000,-2.000000,-1.1260962428e-03,4.3778044658e-02
-0.400000,-1.900000,-1.1282811697e-03,4.8033680823e-02
-0.400000,-1.800000,-1.1293400199e-03,5.0975844189e-02
-0.400000,-1.700000,-1.1290899884e-03,5.4327045072e-02
-0.400000,-1.600000,-1.1272981592e-03,3.2334419773e-02
-0.400000,-1.500000,-1.1236637732e-03,3.4012439733e-02
-0.400000,-1.400000,-1.1177930544e-03,5.5108676456e-02
-0.400000,-1.300000,-1.1091630095e-03,5.4811059217e-02
-0.400000,-1.200000,-1.0970687105e-03,3.9695175673e-02
-0.400000,-1.100000,-1.0805456759e-03,3.3207474990e-02
-0.400000,-1.000000,-1.0582547001e-03,3.4867926491e-02
-0.400000,-0.900000,-1.0283108494e-03,3.6219452462e-02
-0.400000,-0.800000,-9.8803320160e-04,3.4548483292e-02
-0.400000,-0.700000,-9.3359636591e-04,2.9084697281e-02
-0.400000,-0.600000,-8.5961330276e-04,2.4352740307e-02
-0.400000,-0.500000,-7.5888721954e-04,2.0661398395e-02
-0.400000,-0.400000,-6.2327660640e-04,1.6992837681e-02
-0.400000,-0.300000,-4.4848056478e-04,1.3468796567e-02
-0.400000,-0.200000,-2.4783638057e-04,9.2396849302e-03
-0.400000,-0.100000,-7.2189249827e-05,4.8644926310e-03
-0.400000,0.000000,0.0000000000e+00,5.7848474930e-04
-0.400000,0.100000,-7.2009002006e-05,-3.7244485763e-03
-0.400000,0.200000,-2.4752677858e-04,-8.2368894083e-03
-0.400000,0.300000,-4.4810698662e-04,-1.2388023518e-02
-0.400000,0.400000,-6.2288718020e-04,-1.6340796035e-02
-0.400000,0.500000,-7.5850787075e-04,-2.0016939404e-02
-0.400000,0.600000,-8.5925520514e-04,-2.3926620350e-02
-0.400000,0.700000,-9.3326299815e-04,-2.9121972541e-02
-0.400000,0.800000,-9.8772448945e-04,-3.4602143846e-02
-0.400000,0.900000,-1.0280252472e-03,-3.7019243324e-02
-0.400000,1.000000,-1.0579901694e-03,-3.5820430329e-02
-0.400000,1.100000,-1.0803001252e-03,-3.5325738466e-02
-0.400000,1.200000,-1.0968401783e-03,-4.2507016356e-02
-0.400000,1.300000,-1.1089497295e-03,-5.7385726203e-02
-0.400000,1.400000,-1.1175934663e-03,-5.9497253145e-02
-0.400000,1.500000,-1.1234765115e-03,-4.1058856721e-02
-0.400000,1.600000,-1.1271220326e-03,-3.9493387096e-02
-0.400000,1.700000,-1.1289239579e-03,-5.9455900144e-02
-0.400000,1.800000,-1.1291831780e-03,-5.3828730121e-02
-0.400000,1.900000,-1.1281327214e-03,-4.9703464538e-02
-0.400000,2.000000,-1.1259554895e-03,-4.5162136147e-02
-0.400000,2.100000,-1.1227969121e-03,-6.0253495970e-02
-0.400000,2.200000,-1.1187740916e-03,-5.3518251893e-02
